Image_Name,Center_X,Center_Y,Width,Height,Text,Score
tr_img_06001,886.8,266.5,359.5,124.0,"北給田",0.9925
tr_img_06001,726.2,343.0,122.5,48.0,"つきは",0.9370
tr_img_06001,868.5,346.8,143.0,63.5,"中給",0.9989
tr_img_06001,957.0,351.0,65.0,50.0,"田",0.9218
tr_img_06001,979.2,527.8,54.5,61.5,"荻",0.9966
tr_img_06001,1088.8,533.0,49.5,46.0,"行",1.0000
tr_img_06001,1091.5,607.0,44.0,56.0,"先",0.9492
tr_img_06001,983.2,759.8,41.5,30.5,"県",0.5083
tr_img_06005,1529.2,365.5,2670.5,244.0,"北幌市中央区中島公園115",0.8903
tr_img_06004,989.8,382.8,132.5,61.5,"清水区",0.7275
tr_img_06004,1001.8,841.0,137.5,733.0,"小芝町四",0.5124
tr_img_06003,1502.5,858.8,1545.0,178.5,"南13条西16目",0.9763
tr_img_06007,3141.5,214.8,462.0,137.5,"おさし",0.7253
tr_img_06007,2058.0,1486.2,3881.0,1305.5,"アイス",0.9967
tr_img_06009,1080.5,434.2,307.0,140.5,"日本橋",0.9997
tr_img_06009,1072.5,562.0,315.0,138.0,"人形町",0.9993
tr_img_06009,1075.2,703.5,310.5,133.0,"一丁目",0.9944
tr_img_06010,673.0,298.2,486.0,158.5,"日本橋",0.9970
tr_img_06010,670.2,480.2,502.5,155.5,"人形町",0.9957
tr_img_06010,670.2,677.0,526.5,168.0,"一丁目",0.9729
tr_img_06002,1505.8,870.0,1600.5,982.0,"北10条東11丁目",0.9580
tr_img_06012,1379.8,517.0,1950.5,278.0,"北10条東11丁目",0.9580
tr_img_06013,1079.5,305.2,274.0,65.5,"ザシティベルシテイ",0.9029
tr_img_06013,1072.0,345.2,122.0,44.5,"元住吉店",0.9972
tr_img_06013,1077.5,502.5,332.0,147.0,"駐輪場",0.9992
tr_img_06013,932.5,704.8,89.0,33.5,"ご利用",0.9995
tr_img_06016,738.2,1069.5,497.5,161.0,"日本橋",0.9131
tr_img_06016,739.5,1227.8,505.0,160.5,"入形町",0.6472
tr_img_06011,1482.8,926.2,2965.5,669.5,"暖房能カNO",0.7145
tr_img_06011,677.2,1333.8,1305.5,97.5,"国内家庭用エアコン6 3kW・7 1kＷクラスにおいて",0.8993
tr_img_06011,1834.8,1361.2,980.5,74.5,"来JIS低温時定格暖房能力MS乙-ZD63",0.9210
tr_img_06011,861.5,1406.2,230.0,54.5,"2015年",1.0000
tr_img_06011,1170.2,1412.5,388.5,62.0,"11月25日現在",0.9999
tr_img_06011,746.5,1730.0,593.0,98.0,"寒冷地仕様",0.9934
tr_img_06011,1863.2,1994.0,490.5,150.0,"太バ順霧ヶ峰",0.7649
tr_img_06011,2816.8,2145.5,413.5,86.0,"テレビCルイ中中!",0.7220
tr_img_06018,1126.0,266.0,313.0,136.0,"豊平区",0.9998
tr_img_06018,1193.8,1140.2,294.5,1513.5,"中の島1条2丁目1",0.8002
tr_img_06019,697.5,200.0,209.0,211.0,"歳",0.9997
tr_img_06019,697.2,334.0,196.5,82.0,"からの",0.9990
tr_img_06019,1155.5,734.0,1062.0,558.0,"黒王",0.6656
tr_img_06019,1132.5,1510.5,669.0,169.0,"まぐろとかつ",0.9417
tr_img_06019,286.5,2013.0,141.0,94.0,"タウリン",0.9866
tr_img_06019,293.0,2118.2,165.0,108.5,"ビタミンド",0.7385
tr_img_06019,332.8,2336.0,164.5,134.0,"総合",0.6470
tr_img_06019,339.0,2435.2,230.0,151.5,"栄養食",0.9982
tr_img_06019,1937.8,2378.2,180.5,87.5,"盛り付は俊",0.6072
tr_img_06019,376.5,2677.2,328.0,150.5,"15歳から0",0.9729
tr_img_06019,423.8,2959.2,411.5,128.5,"皮商被毛の優康に配良",0.6347
tr_img_06015,1034.2,814.0,918.5,249.0,"吉川内科・",0.9865
tr_img_06015,2085.0,853.0,1414.0,237.0,"信環器科クリ二ツク",0.8332
tr_img_06020,1673.5,455.0,877.0,144.0,"水天宮前駅",0.9987
tr_img_06020,781.2,462.0,663.5,136.0,"半蔵門線",0.9996
tr_img_06020,2014.8,1110.0,205.5,132.0,"八園",0.5712
tr_img_06021,1234.5,177.2,168.0,61.5,"青水区",0.7600
tr_img_06021,1229.8,643.8,126.5,816.5,"中之郷一一丁目",0.6689
tr_img_06014,2900.0,870.0,1214.0,753.0,"メガ永",0.6878
tr_img_06014,714.0,1129.8,843.0,260.5,"さ一ま3地下街",0.8219
tr_img_06014,1873.2,1626.0,188.5,76.0,"水野メ市ネ",0.8918
tr_img_06014,1881.5,1720.2,213.0,110.5,"補聴器",0.9997
tr_img_06014,2219.8,2220.8,121.5,42.5,"定補藤器専門)",0.7960
tr_img_06014,2219.8,2259.2,88.5,34.5,"(稲社法指定店)",0.9129
tr_img_06024,1566.2,1093.5,1306.5,520.0,"万世町",0.9999
tr_img_06026,1020.5,349.8,756.0,232.5,"休診中",0.9995
tr_img_06026,885.2,693.8,335.5,74.5,"初診・急患",0.9877
tr_img_06026,1190.5,692.0,242.0,59.0,"随時受付",1.0000
tr_img_06026,925.8,874.0,146.5,28.0,"Ｄ国ＮtＡＬ",0.6095
tr_img_06026,1079.2,940.8,576.5,73.5,"オぶ通リ歯科医院",0.7738
tr_img_06022,1473.5,962.8,1045.0,134.5,"空気単口消人検",0.6721
tr_img_06027,1457.0,120.8,185.0,71.5,"中原区",0.9571
tr_img_06023,1501.2,828.5,780.5,158.0,"静岡市役所",0.9989
tr_img_06023,1820.2,1075.8,428.5,106.5,"人天金引人",0.6399
tr_img_06023,1319.2,1069.5,397.5,86.0,"静図市役所",0.8966
tr_img_06023,1435.2,1268.0,621.5,142.0,"葵区役所",0.9999
tr_img_06023,99.8,1379.5,114.5,118.0,"館",1.0000
tr_img_06023,1279.0,1513.5,316.0,79.0,"葵区役所",0.9999
tr_img_06023,1688.0,1510.5,367.0,79.0,"OI30I子",0.6562
tr_img_06023,1358.0,1718.5,480.0,148.0,"紺屋町",0.9987
tr_img_06023,70.8,1783.0,96.5,82.0,"階",1.0000
tr_img_06023,1238.8,1956.2,262.5,102.5,"紺屋町",0.8940
tr_img_06023,1366.0,2214.5,485.0,165.0,"呉服町",0.9951
tr_img_06023,1250.0,2461.8,274.0,120.5,"臭服町",0.8446
tr_img_06023,1359.5,2687.0,485.0,165.0,"七間町",0.9997
tr_img_06023,1261.2,2939.0,269.5,109.0,"七面町",0.8568
tr_img_06029,876.2,1464.8,725.5,281.5,"出庫注意",0.9618
tr_img_06030,913.8,707.5,238.5,81.0,"五反田",0.9948
tr_img_06030,925.0,864.0,249.0,82.0,"丸子橋",0.9997
tr_img_06030,493.0,1141.5,81.0,27.0,"グランイツ川",0.5946
tr_img_06030,494.0,1169.2,60.0,26.5,"元住吉",0.6769
tr_img_06032,926.5,243.5,1297.0,410.0,"やきとり家",0.9927
tr_img_06032,842.0,581.8,1387.0,555.5,"すみれ",0.9988
tr_img_06025,1608.8,655.5,1209.5,1035.0,"薬",0.9885
tr_img_06025,1602.2,2421.2,147.5,879.5,"お目げいたします",0.6194
tr_img_06033,912.0,1278.8,444.0,195.5,"三保",0.9956
tr_img_06033,1564.0,1288.5,567.0,186.0,"清水港",0.9991
