Image_Name,Center_X,Center_Y,Width,Height,Text,Score
tr_img_06001,886.8,266.5,359.5,124.0,"北給田",0.9882
tr_img_06001,726.2,343.0,122.5,48.0,"つきは",0.9420
tr_img_06001,868.5,346.8,143.0,63.5,"中給",0.9986
tr_img_06001,957.0,350.8,66.0,51.5,"田",0.9158
tr_img_06001,979.5,527.8,60.0,61.5,"荻",0.9835
tr_img_06001,1087.5,533.0,47.0,46.0,"行",1.0000
tr_img_06001,1091.5,608.2,44.0,53.5,"先",0.7936
tr_img_06005,1529.2,365.5,2670.5,244.0,"北幌市中央区中島公園115",0.8730
tr_img_06004,989.8,382.8,132.5,61.5,"清水区",0.8172
tr_img_06004,1001.8,841.0,137.5,733.0,"小芝町",0.5159
tr_img_06003,1502.5,858.8,1545.0,178.5,"南13条西16目",0.9797
tr_img_06007,3141.5,214.8,462.0,137.5,"おさし",0.7136
tr_img_06007,2055.8,1484.0,3895.5,1329.0,"アイス",0.9973
tr_img_06009,1080.5,434.2,307.0,140.5,"日本橋",0.9997
tr_img_06009,1072.5,562.0,315.0,138.0,"人形町",0.9993
tr_img_06009,1075.2,703.5,310.5,133.0,"一丁目",0.9934
tr_img_06010,673.0,298.2,486.0,158.5,"日本橋",0.9942
tr_img_06010,670.2,481.5,496.5,147.0,"人形町",0.9750
tr_img_06010,671.5,677.0,529.0,168.0,"一丁目",0.9938
tr_img_06012,1379.8,517.0,1950.5,278.0,"北10条東11丁目",0.9591
tr_img_06013,1079.5,305.2,274.0,65.5,"ザシティベルシテイ",0.9103
tr_img_06013,1072.0,345.2,122.0,44.5,"元住吉店",0.9968
tr_img_06013,1077.5,502.5,332.0,147.0,"駐輪場",0.9995
tr_img_06013,932.5,704.8,89.0,33.5,"ご利用",0.9987
tr_img_06002,1505.5,2253.2,1444.0,345.5,"カツ井とんかつ",0.9695
tr_img_06002,1477.5,3080.5,1276.0,412.0,"営業中",0.9727
tr_img_06016,738.2,1068.2,496.5,152.5,"副本橋",0.7494
tr_img_06016,741.0,1227.8,502.0,160.5,"入形町",0.7908
tr_img_06011,1483.8,926.2,2963.5,669.5,"暖房能力NO",0.8439
tr_img_06011,677.2,1333.8,1305.5,97.5,"国内家庭用エアコン6 3kW・7 1kＷクラスにおいて",0.9048
tr_img_06011,1834.8,1361.2,980.5,74.5,"来JIS低温時定格暖房能力MS乙-ZD63",0.8994
tr_img_06011,861.5,1406.2,230.0,54.5,"2015年",1.0000
tr_img_06011,1172.0,1412.5,385.0,62.0,"11月25日現在",0.9997
tr_img_06011,746.5,1730.0,593.0,98.0,"寒冷地仕様",0.9917
tr_img_06011,2825.8,1692.8,94.5,22.5,"ニジイ",0.5014
tr_img_06011,1863.2,1994.0,490.5,150.0,"太バ順霧ヶ峰",0.7539
tr_img_06011,2816.8,2145.5,413.5,86.0,"テレビCM蔵央中!",0.7253
tr_img_06018,1126.0,266.0,313.0,136.0,"豊平区",0.9998
tr_img_06018,1193.8,1140.2,294.5,1513.5,"中の島1条2丁目1",0.7954
tr_img_06019,697.5,198.5,209.0,208.0,"歳",0.9996
tr_img_06019,697.2,334.0,196.5,82.0,"からの",0.9989
tr_img_06019,1155.5,734.0,1062.0,558.0,"黒王",0.6650
tr_img_06019,1132.2,1508.8,669.5,172.5,"まぐろとかつ",0.9297
tr_img_06019,286.5,2013.0,141.0,94.0,"タウリン",0.9869
tr_img_06019,293.0,2118.2,165.0,108.5,"ビタミンド",0.7480
tr_img_06019,332.8,2336.0,164.5,134.0,"於合",0.5846
tr_img_06019,339.0,2435.2,230.0,151.5,"栄養食",0.9896
tr_img_06019,1938.2,2377.0,182.5,91.0,"盛り付円",0.6329
tr_img_06019,378.5,2677.5,332.0,164.0,"15歳から0",0.9582
tr_img_06019,423.8,2959.2,411.5,128.5,"皮崗被毛の優康に配良",0.6101
tr_img_06015,1034.0,817.5,926.0,249.0,"吉川内科・",0.9661
tr_img_06015,2087.0,853.0,1410.0,237.0,"清環器料クリニツク",0.8175
tr_img_06020,1673.5,455.0,877.0,144.0,"水天宮前駅",0.9988
