Image_Name,Center_X,Center_Y,Width,Height,Text,Score
tr_img_06001,897.1,267.8,358.0,120.5,"北給田",0.9611
tr_img_06001,861.8,348.0,155.5,60.0,"中給",0.9806
tr_img_06001,1086.2,605.8,54.5,63.5,"先",0.8575
tr_img_06001,980.6,757.4,66.5,75.0,"駅",0.9991
tr_img_06003,1504.1,858.6,1548.0,178.5,"南13条西16目",0.9699
tr_img_06011,686.6,1333.8,1324.0,97.5,"国内家庭用エアコン6 3kリ・7 1Ｋクラスにおいて",0.9015
tr_img_06011,1579.8,1356.2,526.5,65.5,"米山S低温時定格暖",0.9096
tr_img_06011,1997.0,1362.8,278.0,65.5,"力MSZ",0.6511
tr_img_06011,1056.9,1409.5,634.5,82.0,"2015年11月25日現在。",0.9689
tr_img_06011,748.2,1730.0,596.5,104.0,"寒冷地仕様",0.9885
tr_img_06011,2801.8,1721.8,53.5,35.5,"ねえ",0.6515
tr_img_06011,1863.1,1997.2,485.0,157.5,"太バ順居ヶ峰",0.5675
tr_img_06011,2781.5,2148.8,317.0,72.5,"テレビCMス",0.6014
tr_img_06002,1494.9,2255.4,1451.5,359.5,"カツ井とんか",0.9143
tr_img_06010,666.0,292.6,508.0,189.5,"白本橋",0.7874
tr_img_06010,673.0,477.2,517.0,175.5,"人井町",0.9323
tr_img_06010,670.1,675.8,525.5,153.5,"一河目",0.7450
tr_img_06012,1389.0,518.8,1974.0,259.5,"北10条東11丁目",0.7960
tr_img_06013,1135.8,298.8,168.5,51.5,"ペルシティ",0.8236
tr_img_06013,1000.8,313.5,120.5,52.0,"サシテイ",0.9127
tr_img_06013,1072.0,345.6,130.0,53.5,"元住吉店",0.9886
tr_img_06013,1081.0,500.4,334.0,150.0,"駐輪場",0.9887
tr_img_06013,932.2,707.8,81.5,27.5,"ご測用",0.5647
tr_img_06019,265.8,1904.2,54.5,72.5,"沈分",0.6475
tr_img_06019,286.6,2014.4,141.0,91.0,"タクリン",0.6645
tr_img_06019,1939.4,2375.1,186.5,88.5,"彼り付けo",0.5774
tr_img_06019,380.1,2675.8,327.5,145.5,"15歳から0",0.8428
tr_img_06019,347.2,2885.2,243.5,101.5,"ピタミン換化",0.6656
tr_img_06019,666.9,2950.2,319.5,88.5,"よい急襲を決参し",0.5660
tr_img_06016,747.8,1232.1,502.5,171.0,"入飛町町",0.5039
tr_img_06020,779.8,463.5,671.5,144.0,"半蔵門線",0.8939
tr_img_06020,1672.0,459.2,880.0,141.5,"水天宮門町駅",0.8472
tr_img_06020,1585.9,1096.1,725.0,112.0,"口園天北",0.5262
tr_img_06015,1690.9,839.9,2254.5,308.5,"吉川山内本・作場畿クリニック",0.7256
tr_img_06026,1021.2,694.8,606.5,68.5,"初診急患随時受付",0.9826
tr_img_06026,1080.4,940.8,589.5,73.5,"オ科通リ歯租医院",0.7606
