Image_Name,Center_X,Center_Y,Width,Height,Text,Score
tr_img_06001,887.0,266.5,364.7,124.0,"北給田",0.9965
tr_img_06001,725.0,343.0,115.3,48.7,"つぎは",0.9280
tr_img_06001,834.7,345.7,57.3,43.3,"中",0.9783
tr_img_06001,893.3,349.3,76.0,50.7,"給",0.9997
tr_img_06001,962.3,353.0,52.7,43.3,"田",0.9974
tr_img_06001,976.7,457.7,65.3,38.0,"教58",0.5213
tr_img_06001,978.0,529.0,57.3,68.7,"荻",0.9934
tr_img_06001,1088.7,533.0,49.3,51.3,"行",0.9999
tr_img_06001,805.7,586.3,36.7,40.7,"正",0.7969
tr_img_06001,1091.3,606.7,44.0,56.0,"先",0.9995
tr_img_06001,982.0,640.3,54.7,71.3,"窪",0.9943
tr_img_06001,988.3,761.3,72.7,53.3,"駅",0.9986
tr_img_06001,911.3,761.3,44.0,33.3,"え",0.5789
tr_img_06005,1529.3,365.7,2670.7,243.3,"北幌市中央区中島公園1-15",0.9340
tr_img_06004,989.0,382.7,139.3,61.3,"清水区",0.9799
tr_img_06004,998.0,1345.7,177.3,68.7,"中0",0.5274
tr_img_06003,1502.3,860.3,1544.7,175.3,"南13条西16目",0.9736
tr_img_06007,3675.0,210.3,522.0,147.3,"トない",0.5111
tr_img_06007,3139.7,214.7,466.0,137.3,"おビし",0.6905
tr_img_06007,2047.5,1484.0,3864.7,1314.7,"アイス",0.9983
tr_img_06007,2889.7,2704.0,302.0,46.7,"テをかし説す",0.5823
tr_img_06009,1081.0,434.2,306.0,139.3,"日本橋",0.9998
tr_img_06009,1074.0,562.8,309.3,137.3,"人形町",0.9987
tr_img_06009,1122.7,701.0,202.7,119.3,"丁目",0.9947
tr_img_06011,1483.7,926.3,2960.7,647.3,"暖房能力NO",0.8233
tr_img_06011,390.7,1327.3,725.3,78.7,"国内家庭用エアコン6.3kW",0.9107
tr_img_06011,1023.8,1341.7,599.3,75.3,"・7 1ＫＷクラスにおいて",0.8798
tr_img_06011,1839.7,1359.5,983.3,84.7,"米JIS低温時定格暖房能力MSZ-ZD63'",0.9191
tr_img_06011,863.3,1406.0,226.7,54.7,"2015年",1.0000
tr_img_06011,1168.7,1412.7,390.7,61.3,"11月25日現在",0.9999
tr_img_06011,745.0,1731.7,596.7,100.7,"寒冷地仕様",0.9945
tr_img_06011,2827.3,1691.3,104.0,32.0,"ニクイ0",0.7713
tr_img_06011,1863.2,1995.8,482.7,133.3,"太バ順霧ヶ峰",0.7112
tr_img_06011,2818.7,2145.5,410.0,86.0,"テレビCM炭央中!",0.7806
tr_img_06002,1735.3,1477.0,1098.7,920.7,"や",0.7085
