Image_Name,Center_X,Center_Y,Width,Height,Text,Score
tr_img_06004,988.5,382.5,139.0,61.0,"清水区",0.9812
tr_img_06005,1529.5,366.0,2671.0,244.0,"札幌市中央区中島公園1-15",0.9233
tr_img_06001,887.0,266.2,364.0,124.0,"北給田",0.9979
tr_img_06001,725.0,343.0,114.0,48.0,"つぎは",0.9017
tr_img_06001,834.5,345.5,57.0,43.0,"中",0.9703
tr_img_06001,893.0,349.5,76.0,51.0,"給",0.9996
tr_img_06001,962.0,353.5,52.0,43.0,"田",0.9889
tr_img_06001,976.5,458.0,65.0,38.0,"教58",0.6849
tr_img_06001,978.0,529.5,58.0,69.0,"荻",0.9535
tr_img_06001,1089.0,532.5,50.0,51.0,"行",0.9999
tr_img_06001,1091.5,607.0,45.0,56.0,"先",0.9948
tr_img_06001,981.0,640.0,52.0,72.0,"窪",0.9729
tr_img_06001,911.5,761.5,45.0,33.0,"え",0.5495
tr_img_06001,988.5,762.5,73.0,51.0,"駅",0.9995
tr_img_06003,1501.0,860.2,1548.0,175.0,"南13条西16目",0.9255
tr_img_06007,3139.5,215.0,467.0,138.0,"おごし",0.6847
tr_img_06007,2047.5,1484.2,3865.0,1315.0,"アイス",0.9990
tr_img_06007,2896.0,2708.5,306.0,47.0,"足を少し説す",0.6372
tr_img_06007,3127.0,2710.0,130.0,60.0,"後",0.9386
tr_img_06009,1079.5,434.5,303.0,139.0,"日本橋",0.9999
tr_img_06009,1074.0,563.0,308.0,138.0,"人形町",0.9958
tr_img_06009,1122.5,700.5,203.0,119.0,"丁目",0.9956
tr_img_06011,1483.5,926.0,2961.0,648.0,"暖房能力NO司",0.7334
tr_img_06011,384.2,1327.5,713.0,79.0,"国内家庭用エアコン6 3k",0.9015
tr_img_06011,1023.8,1343.2,600.0,72.0,"・7.1kWクラスにおいて",0.8612
tr_img_06011,1894.8,1361.2,1094.0,88.0,"*JIS低温時定格暖房能力MSZ-ZD6316S",0.9248
tr_img_06011,863.0,1406.5,226.0,55.0,"2015年",1.0000
tr_img_06011,1168.5,1413.0,391.0,62.0,"11月25日現在",1.0000
tr_img_06011,2827.0,1691.0,104.0,32.0,"ニクイ0",0.8247
tr_img_06011,745.0,1732.0,596.0,94.0,"寒冷地仕様",0.9896
tr_img_06011,1863.5,1994.2,483.0,136.0,"太バ頃髻ヶ峰",0.5907
tr_img_06011,2818.5,2145.8,410.0,86.0,"テレビCM炭央中!",0.8225
tr_img_06002,1739.5,1478.2,1109.0,925.0,"や",0.9518
tr_img_06002,1505.5,2247.0,1425.0,314.0,"カツ井とんかつ",0.9682
tr_img_06002,1477.5,3080.5,1267.0,403.0,"営業中",0.9922
tr_img_06013,1080.2,304.5,276.0,63.0,"ザシティベルシティ",0.9358
tr_img_06013,1071.2,344.0,128.0,50.0,"元住吉店",0.9999
tr_img_06013,1076.5,502.2,331.0,143.0,"駐輪場",1.0000
tr_img_06013,930.5,705.8,97.0,47.0,"ご利用",0.9995
tr_img_06013,931.5,743.5,61.0,37.0,"可能",0.9562
tr_img_06013,931.5,780.5,61.0,37.0,"時間",0.9995
tr_img_06010,673.0,299.5,496.0,167.0,"日本橋",0.9996
tr_img_06010,673.0,477.0,492.0,150.0,"人形町",0.9994
tr_img_06010,673.0,678.5,514.0,159.0,"一丁目",0.9556
