Image_Name,Center_X,Center_Y,Width,Height,Text,Score
tr_img_06001,898.5,268.0,355.0,122.0,"北給田",0.9939
tr_img_06001,860.5,349.2,153.0,63.0,"中給",0.9856
tr_img_06001,979.5,617.0,65.0,148.0,"輿",0.7179
tr_img_06001,982.0,758.5,54.0,63.0,"駅",0.9992
tr_img_06004,991.0,382.8,136.0,68.0,"清区",0.7456
tr_img_06003,1504.0,860.2,1548.0,175.0,"南13条西16コ目",0.8703
tr_img_06003,1515.2,1343.5,1281.0,459.0,"-27ー",0.5875
tr_img_06011,688.2,1333.5,1321.0,97.0,"国内家庭用エアコン6 3kＷ・7 1ＫＷクラスにおいて",0.9155
tr_img_06011,1587.5,1356.0,511.0,72.0,"米山S低温時定格暖",0.8029
tr_img_06011,1997.0,1362.5,278.0,65.0,"力MSZ",0.8210
tr_img_06011,1055.2,1409.5,637.0,81.0,"2015年11月25日現在:",0.9539
tr_img_06011,749.5,1730.0,593.0,104.0,"寒冷地仕様",0.9979
tr_img_06011,1861.8,2000.5,474.0,137.0,"太バ関馬ヶ峰",0.6498
tr_img_06012,1387.8,518.8,1971.0,260.0,"北0条東11丁目",0.9720
tr_img_06013,1137.0,298.0,170.0,54.0,"ペルシティ",0.8781
tr_img_06013,1000.0,313.8,122.0,48.0,"サシテイ",0.9649
tr_img_06013,1071.0,345.8,132.0,53.0,"元住吉店",0.9966
tr_img_06013,1079.5,500.2,331.0,146.0,"主輪場",0.9864
tr_img_06013,932.5,708.0,81.0,28.0,"ご測用",0.6992
tr_img_06010,664.5,292.8,511.0,183.0,"日本橋",0.9739
tr_img_06010,675.5,477.2,517.0,176.0,"人千町",0.5659
tr_img_06010,673.0,678.5,514.0,147.0,"一河目",0.7655
tr_img_06002,1496.5,2257.5,1445.0,355.0,"ナツチとんかつ",0.7266
tr_img_06002,1469.2,3100.0,1300.0,372.0,"富業車",0.6637
tr_img_06015,1691.0,834.5,2254.0,297.0,"吉川内木・福環忠科クリニック",0.7220
tr_img_06019,1337.0,1170.5,212.0,79.0,"1の77",0.9399
tr_img_06019,267.5,1709.0,51.0,66.0,"川",0.7093
tr_img_06019,264.0,1905.5,58.0,69.0,"鉄分",0.7945
tr_img_06019,286.8,2014.5,141.0,91.0,"タクリン",0.6303
tr_img_06019,1939.5,2375.0,187.0,88.0,"彼り付け物",0.5306
tr_img_06019,382.5,2677.8,331.0,150.0,"15歳から0",0.9556
tr_img_06019,348.0,2883.8,240.0,98.0,"ビタミン強化",0.7238
tr_img_06020,780.0,463.5,672.0,145.0,"半蔵門線",0.9992
tr_img_06020,1673.5,459.0,883.0,142.0,"水天宮町駅",0.9403
tr_img_06020,1585.8,1096.0,725.0,112.0,"山門園天北",0.5349
tr_img_06023,1499.5,827.0,771.0,156.0,"静岡市役所",0.9976
tr_img_06023,1817.0,1074.0,448.0,110.0,"人天堂フ人梨",0.7043
tr_img_06023,1320.8,1074.2,407.0,96.0,"静図市役所",0.8259
tr_img_06023,1432.0,1271.0,634.0,154.0,"葵区役所",0.9985
tr_img_06023,1279.0,1513.5,322.0,79.0,"葵区役所",0.8933
tr_img_06023,1686.5,1510.5,397.0,105.0,"O堂0I子梨",0.5678
tr_img_06023,1354.5,1717.0,493.0,158.0,"紺屋町",0.9985
tr_img_06023,195.0,1865.0,76.0,234.0,"川川川",0.5052
tr_img_06023,1243.5,1958.0,277.0,104.0,"廿屋町",0.7590
tr_img_06023,1617.2,1953.0,375.0,102.0,"卍O上口止",0.5872
tr_img_06023,1372.5,2217.5,485.0,173.0,"呉服町",0.9791
tr_img_06023,1253.2,2460.5,281.0,117.0,"呉服町",0.8300
tr_img_06023,1355.0,2688.5,506.0,179.0,"七聞町",0.9066
tr_img_06023,1462.8,2937.5,729.0,117.0,"七圓町　人祉釜",0.6832
tr_img_06026,1022.0,694.5,608.0,69.0,"初診急患随時受付",0.9930
tr_img_06026,1080.2,940.8,589.0,73.0,"本科通リ歯租医院",0.6897
tr_img_06029,874.8,1467.0,729.0,286.0,"出庫注意",0.7785
tr_img_06030,915.8,707.5,238.0,81.0,"五反田",0.9886
tr_img_06030,925.8,865.8,251.0,86.0,"丸子橋",0.9996
tr_img_06030,430.0,1142.5,24.0,13.0,"町",0.6362
tr_img_06027,1401.5,118.0,67.0,52.0,"中",0.8740
tr_img_06027,1480.5,123.5,119.0,53.0,"原偃",0.6421
tr_img_06027,1463.5,596.5,125.0,855.0,"木三3丁三目",0.5474
tr_img_06031,1486.8,1177.5,1818.0,265.0,"中の島条る丁目",0.6464
tr_img_06032,925.5,243.0,1305.0,418.0,"やきとの",0.5232
tr_img_06035,485.0,1096.0,122.0,32.0,"オマブロ",0.5902
tr_img_06036,1220.0,197.0,1044.0,146.0,"静失新清水駅",0.9426
tr_img_06036,1236.8,654.5,1110.0,129.0,"静岡市役肌清水庁書",0.8254
tr_img_06036,1207.2,1114.0,1107.0,150.0,"清水マリンパーク",0.9834
tr_img_06036,513.5,1227.5,83.0,35.0,"ノ7",0.5622
