Image_Name,Center_X,Center_Y,Width,Height,Text,Score
tr_img_06001,887.0,266.2,364.0,124.0,"北給田",0.9975
tr_img_06001,725.0,343.0,114.0,48.0,"つぎは",0.9604
tr_img_06001,834.5,345.5,57.0,43.0,"中",0.9808
tr_img_06001,893.0,349.5,76.0,51.0,"給",0.9997
tr_img_06001,962.0,353.5,52.0,43.0,"田",0.9913
tr_img_06001,976.5,458.0,65.0,38.0,"教58",0.6647
tr_img_06001,978.0,529.5,58.0,69.0,"荻",0.9567
tr_img_06001,1089.0,532.5,50.0,51.0,"行",0.9998
tr_img_06001,1091.5,607.0,45.0,56.0,"先",0.9964
tr_img_06001,982.0,640.0,54.0,72.0,"窪",0.9859
tr_img_06001,988.5,761.0,73.0,54.0,"駅",0.9994
tr_img_06001,765.5,1075.0,101.0,18.0,"1日市山盛所西",0.5181
tr_img_06005,1529.5,366.0,2671.0,244.0,"札幌市中央区中島公園1-15",0.9367
tr_img_06004,988.5,382.5,139.0,61.0,"清水区",0.9757
tr_img_06003,1502.5,860.2,1545.0,175.0,"南13条西16目",0.9571
tr_img_06007,3677.2,208.2,526.0,161.0,"トやい",0.5096
tr_img_06007,3139.5,215.0,467.0,138.0,"おごし",0.7453
tr_img_06007,2047.5,1484.2,3865.0,1315.0,"アイス",0.9991
tr_img_06007,2896.0,2708.5,306.0,47.0,"罪を少し説す",0.6554
tr_img_06007,3125.0,2710.0,126.0,60.0,"後",0.9709
tr_img_06009,1079.5,434.5,303.0,139.0,"日本橋",0.9999
tr_img_06009,1074.0,563.0,308.0,138.0,"人形町",0.9927
tr_img_06009,1122.5,700.5,203.0,119.0,"丁目",0.9918
tr_img_06010,673.0,299.5,496.0,167.0,"日本橋",0.9995
tr_img_06010,673.0,478.5,504.0,165.0,"人形町",0.9987
tr_img_06010,673.0,678.5,514.0,159.0,"一丁目",0.9266
tr_img_06012,1378.2,515.5,1954.0,281.0,"北10条東11丁目",0.9878
tr_img_06012,1285.5,1084.0,57.0,120.0,"で",0.6378
tr_img_06002,1737.5,1478.2,1115.0,932.0,"や",0.8927
