Image_Name,Center_X,Center_Y,Width,Height,Text,Score
tr_img_06001,886.9,266.4,364.5,124.0,"北給田",0.9962
tr_img_06001,725.0,343.0,115.0,48.0,"つぎは",0.9664
tr_img_06001,834.5,345.5,57.0,43.0,"中",0.9347
tr_img_06001,893.2,349.5,75.5,51.0,"給",0.9997
tr_img_06001,962.5,353.2,52.0,43.5,"田",0.9989
tr_img_06001,976.8,457.8,65.5,38.5,"教8",0.5004
tr_img_06001,978.0,530.2,57.0,71.5,"荻",0.9909
tr_img_06001,1088.8,533.0,49.5,51.0,"行",0.9999
tr_img_06001,807.2,556.0,44.5,46.0,"具",0.5048
tr_img_06001,805.8,586.5,36.5,41.0,"正",0.5279
tr_img_06001,1091.5,607.0,44.0,56.0,"先",0.9985
tr_img_06001,980.5,638.5,66.0,78.0,"窪",0.9942
tr_img_06001,988.5,762.5,73.0,51.0,"駅",0.9998
tr_img_06001,911.5,761.2,44.0,33.5,"え",0.5424
tr_img_06005,1529.2,365.6,2670.5,244.0,"札幌市中央区中島公園1-15",0.9299
tr_img_06004,988.8,382.8,139.5,61.5,"清水区",0.8636
tr_img_06003,1502.5,860.1,1545.0,175.5,"南13条西16目",0.9531
tr_img_06007,3139.5,214.8,466.0,137.5,"おごし",0.7338
tr_img_06007,2047.5,1484.1,3865.0,1315.0,"アイス",0.9990
tr_img_06007,2893.8,2710.5,310.5,60.0,"尾を少し開け、",0.7451
tr_img_06010,673.0,299.8,497.0,166.5,"日本橋",0.9986
tr_img_06010,670.2,477.2,491.5,149.5,"人形町",0.9992
tr_img_06010,672.8,678.5,513.5,158.0,"一丁目",0.9615
tr_img_06011,1483.5,926.2,2961.0,647.5,"暖房能力NO",0.8053
tr_img_06011,390.8,1327.2,725.5,78.5,"国内家庭用工アコン6 3kW",0.9037
tr_img_06011,1023.8,1343.5,599.5,72.0,"・7.1ＫWクラスにおいて",0.8442
tr_img_06011,1896.2,1361.0,1097.5,88.0,"*JIS低温時定格暖房能力MSZ-ZD6316S",0.9374
tr_img_06011,863.0,1406.2,227.0,54.5,"2015年",1.0000
tr_img_06011,1168.8,1412.6,391.5,62.0,"11月25日現在",0.9999
tr_img_06011,2827.0,1691.2,104.0,32.5,"ニクイ0",0.8272
