Image_Name,Center_X,Center_Y,Width,Height,Text,Score
tr_img_06004,991.2,382.7,136.7,73.3,"清北区",0.5811
tr_img_06004,1013.7,830.7,142.0,177.3,"町",0.6641
tr_img_06001,894.5,267.7,358.0,120.7,"北給田",0.9889
tr_img_06001,861.8,348.0,155.3,60.0,"中給",0.9829
tr_img_06001,1089.0,540.7,34.0,41.3,"行",0.9842
tr_img_06001,982.0,758.7,54.7,64.0,"駅",0.9969
tr_img_06003,1504.2,858.7,1548.0,178.7,"南13条西16刊目",0.8778
tr_img_06010,667.3,292.7,510.7,189.3,"白本橋",0.8520
tr_img_06010,673.0,477.2,516.7,176.0,"人弁町",0.6039
tr_img_06010,668.8,675.7,523.3,159.3,"一コ目",0.6281
tr_img_06012,1390.7,518.7,1977.3,260.0,"北10条東11丁目",0.9139
tr_img_06013,1135.8,298.0,168.0,53.3,"ペルシティ",0.8188
tr_img_06013,1001.8,313.5,122.0,48.0,"サシテイ",0.9270
tr_img_06013,1071.3,345.7,132.0,54.0,"元住吉店",0.8630
tr_img_06013,1080.3,500.3,336.7,150.0,"駐輪場",0.9902
tr_img_06013,932.3,707.7,84.7,27.3,"ご測開",0.6784
tr_img_06002,1497.0,2253.5,1444.7,354.7,"カツ井とんかつ",0.8104
tr_img_06011,688.2,1333.8,1314.0,97.3,"国内家庭用エアコン6 3KW・7 1Ｋクラスにおいて",0.9211
tr_img_06011,1587.7,1356.3,498.0,64.7,"米山S低温時定格暖",0.9293
tr_img_06011,1997.0,1362.7,278.0,65.3,"省力MSZ",0.6390
tr_img_06011,1055.2,1409.5,637.3,81.3,"2015年11月25日現在。",0.9576
tr_img_06011,748.3,1730.0,596.7,104.0,"寒冷地仕様",0.9870
tr_img_06011,1367.7,1871.3,420.7,249.3,"カの",0.5214
tr_img_06011,1860.0,2000.7,470.7,137.3,"太川明爵ヶ山峰",0.7261
tr_img_06011,2779.8,2148.7,327.3,80.0,"テレビCM氏",0.6018
tr_img_06016,747.8,1232.0,504.0,177.3,"入光町町",0.5949
tr_img_06015,1691.0,834.3,2254.0,296.7,"吉川内木・宿環忠利クリニック",0.7284
tr_img_06020,779.7,463.3,671.3,144.0,"半蔵門線",0.9995
tr_img_06020,1672.0,459.3,880.0,141.3,"水天宮門町駅",0.8481
tr_img_06019,266.0,1904.3,54.7,72.7,"鉄分",0.5456
tr_img_06019,286.7,2014.5,141.3,91.3,"タウリン",0.6977
tr_img_06019,293.2,2118.3,152.7,95.3,"ビタバ",0.5293
tr_img_06019,380.3,2677.3,336.7,156.0,"5歳から0",0.9446
tr_img_06019,347.7,2883.7,244.7,98.0,"ビクミン強化",0.7269
tr_img_06026,1022.3,694.7,608.7,68.0,"初診・急患随時受付",0.9274
tr_img_06026,1080.5,940.7,589.3,73.3,"オス通リ歯租医院",0.8398
tr_img_06025,1600.0,2417.0,125.3,870.0,"お目げいたします",0.5629
tr_img_06023,1499.7,828.3,771.3,152.7,"静岡市役所",0.9965
tr_img_06023,1817.0,1074.0,447.3,109.3,"人秀堂フ人都",0.6127
tr_img_06023,1321.0,1072.7,407.3,98.7,"静図市役所",0.8921
tr_img_06023,1432.0,1271.0,634.7,154.0,"葵区役所",0.9989
tr_img_06023,1279.0,1513.3,322.0,78.7,"葵区役所",0.8564
tr_img_06023,1351.7,1713.7,492.7,158.0,"紺屋町",0.9982
tr_img_06023,194.8,1864.8,75.3,234.7,"川初川",0.6631
tr_img_06023,1240.3,1954.7,279.3,118.7,"紺屋町",0.8313
tr_img_06023,1372.5,2217.7,486.0,172.7,"呉服町",0.9545
tr_img_06023,1253.2,2458.7,280.7,120.0,"呉服町",0.8097
tr_img_06023,1359.7,2690.0,512.7,198.7,"七聞町",0.8382
tr_img_06023,1461.0,2939.0,719.3,115.3,"七面町人札型義",0.7088
tr_img_06030,915.7,707.7,238.0,80.7,"五反田",0.9300
tr_img_06030,926.0,865.7,246.7,86.0,"丸子橋",0.9995
tr_img_06027,1396.0,116.3,72.0,55.3,"中",0.9453
tr_img_06027,1480.3,123.7,119.3,52.7,"原偃",0.6858
tr_img_06027,1452.7,1368.0,241.3,77.3,"K20水i",0.5201
tr_img_06031,1486.8,1175.8,1811.3,254.7,"の島1条3丁目",0.7976
tr_img_06032,926.0,243.3,1308.0,417.3,"やさとの家",0.6486
tr_img_06029,874.7,1466.3,729.3,284.7,"出庫注意",0.8674
tr_img_06035,482.7,1097.0,114.7,26.0,"イマロ",0.5114
tr_img_06037,755.5,1820.7,483.3,205.3,"入",0.6915
tr_img_06038,1001.7,931.0,207.3,58.0,"コマ",0.6918
tr_img_06038,1299.3,940.8,338.7,72.7,"ツブマッブ",0.5414
tr_img_06038,1538.7,1221.0,2708.0,240.7,"羊元一テイ元をまンよラ",0.6645
tr_img_06038,1548.2,1448.3,1786.7,100.7,"自分好みに組み合わせて音の追求を崎しもう",0.9500
tr_img_06036,1219.0,197.3,1046.0,145.3,"静金失新清水駅",0.9073
tr_img_06036,1235.7,652.0,1107.3,129.3,"静岡市役所清水庁書",0.8498
tr_img_06036,1207.3,1114.0,1102.7,150.7,"清水マリンパーク",0.9505
tr_img_06036,511.7,1227.3,78.0,36.0,"ノび",0.5997
tr_img_06040,753.8,307.0,933.3,210.0,"清水郵便局",0.9782
tr_img_06040,1931.3,428.3,650.7,140.7,"自車転車等駐車場",0.9716
tr_img_06040,1121.0,521.3,496.7,105.3,"人口天学知呂",0.8151
tr_img_06040,662.0,527.7,300.0,91.3,"清水邸局",0.9188
tr_img_06040,1847.5,644.2,506.7,60.7,"清水站西口自行奉等存奉姚",0.8196
tr_img_06040,807.0,878.7,924.7,120.0,"清水簡易裁判所",0.9602
tr_img_06040,591.2,1082.0,493.3,85.3,"清水箇易裁判所",0.8998
tr_img_06040,1374.0,1078.7,229.3,78.7,"入巫企",0.5118
tr_img_06040,985.7,1082.0,251.3,72.0,"人口天",0.7195
tr_img_06040,679.8,1225.3,646.7,146.7,"清水九務署",0.9374
tr_img_06040,539.7,1412.8,340.7,94.0,"清水税矛局",0.9603
tr_img_06040,1093.7,1419.3,222.0,78.7,"川早全",0.6343
tr_img_06040,866.7,1422.3,238.7,66.0,"人口天",0.7841
tr_img_06040,1119.5,1559.2,610.0,126.7,"とびあ清水",0.9129
tr_img_06040,1999.0,1688.3,180.7,78.0,"人回天",0.8094
tr_img_06040,915.0,1740.5,664.7,92.7,"静図市清水社会福祉会館",0.9845
tr_img_06040,1467.5,1734.0,399.3,100.0,"Heartpia清水]",0.9651
tr_img_06040,921.5,1869.5,626.7,124.7,"観光案内所",0.9969
tr_img_06040,1718.7,1845.8,562.7,143.3,"バス案内所",0.9819
tr_img_06040,782.8,2038.0,376.0,102.7,"光介留所",0.7840
