Image_Name,Center_X,Center_Y,Width,Height,Text,Score
tr_img_06001,888.0,266.5,362.0,123.0,"北給田",0.9969
tr_img_06001,867.2,347.0,141.0,64.0,"中給",0.9971
tr_img_06001,957.5,350.5,67.0,51.0,"田",0.9924
tr_img_06001,976.5,458.0,65.0,38.0,"お58",0.6530
tr_img_06001,979.5,527.5,55.0,61.0,"荻",0.9857
tr_img_06001,1089.0,533.0,50.0,46.0,"行",1.0000
tr_img_06001,1091.5,608.0,45.0,54.0,"先",0.9921
tr_img_06001,982.0,645.5,44.0,51.0,"窪",0.6095
tr_img_06001,983.0,758.5,52.0,43.0,"駅",0.9623
tr_img_06005,1529.5,365.8,2671.0,244.0,"北幌市中央区中島公園115",0.9102
tr_img_06004,990.0,382.5,132.0,61.0,"清水区",0.7417
tr_img_06003,1502.5,860.0,1545.0,176.0,"南13条西16目",0.9915
tr_img_06007,3142.0,215.0,462.0,138.0,"おせし",0.7045
tr_img_06007,2056.0,1482.0,3876.0,1306.0,"アイス",0.9985
tr_img_06010,673.0,298.0,486.0,158.0,"日本橋",0.9988
tr_img_06010,671.5,481.5,499.0,147.0,"人形町",0.9855
tr_img_06010,670.0,677.0,526.0,168.0,"一丁目",0.9792
tr_img_06011,1481.8,928.0,2965.0,672.0,"暖房能力NOJ",0.7696
tr_img_06011,677.2,1333.8,1305.0,98.0,"国内家庭用エアコン6 3kW・7.1kＷクラスにおいて",0.9152
tr_img_06011,1836.5,1361.0,977.0,74.0,"*ＪIS低温時定格暖房能力MS乙-ZD63",0.8989
tr_img_06011,861.5,1406.5,229.0,55.0,"2015年",1.0000
tr_img_06011,1170.0,1413.0,388.0,62.0,"11月25日現在",0.9999
tr_img_06011,746.5,1730.0,593.0,98.0,"寒冷地仕様",0.9931
tr_img_06011,2822.0,1693.0,82.0,22.0,"ジイ",0.5463
tr_img_06011,1863.2,1994.0,496.0,156.0,"太人順霧ヶ峰",0.5510
tr_img_06011,2817.0,2145.8,413.0,86.0,"テレビCル炭央中!",0.7535
tr_img_06009,1080.5,434.0,307.0,140.0,"日本橋",0.9999
tr_img_06009,1072.5,564.5,317.0,145.0,"人形町",0.9984
tr_img_06009,1076.8,703.5,308.0,133.0,"一丁目",0.9793
tr_img_06002,1505.5,2249.0,1433.0,318.0,"カツ井とんかつ",0.9672
tr_img_06002,1478.0,3080.8,1276.0,412.0,"営業中",0.9928
tr_img_06013,1080.2,305.5,276.0,65.0,"サシティベルシティ",0.8850
tr_img_06013,1072.2,344.0,126.0,50.0,"元住吉店",0.9999
tr_img_06013,1077.8,502.5,332.0,147.0,"駐輪場",0.9983
tr_img_06013,931.5,705.5,91.0,35.0,"ご利用",0.9997
tr_img_06014,2889.8,878.5,1247.0,773.0,"メカ水",0.5993
tr_img_06014,714.0,1129.8,842.0,260.0,"さ一まろ地下街",0.7404
tr_img_06014,1871.0,1626.0,184.0,76.0,"水野メ市ネ",0.9213
tr_img_06014,1884.0,1722.5,214.0,111.0,"補聴器",0.9991
tr_img_06014,2220.0,2220.5,122.0,43.0,"定補読器専門",0.7615
tr_img_06014,2220.0,2259.5,88.0,35.0,"(稲社法指定店)",0.9309
tr_img_06012,1379.8,517.0,1951.0,278.0,"北10条東11丁目",0.9158
tr_img_06018,1125.8,267.5,304.0,119.0,"豊平区",0.9990
tr_img_06018,1193.5,1142.0,295.0,1510.0,"中の目1条3丁目1",0.8014
tr_img_06016,738.2,1068.5,497.0,159.0,"日本橋",0.7948
tr_img_06016,739.5,1228.0,505.0,160.0,"入形町",0.8056
tr_img_06019,697.5,200.0,209.0,204.0,"歳",0.9987
tr_img_06019,697.5,334.0,197.0,82.0,"からの",0.9991
tr_img_06019,1154.8,734.0,1064.0,558.0,"黒正",0.6531
tr_img_06019,1134.0,1510.5,672.0,169.0,"まぐろとかつ",0.9746
tr_img_06019,286.8,2012.8,144.0,101.0,"タウリツン",0.6889
tr_img_06019,294.5,2118.5,161.0,105.0,"ビタミンド",0.8456
tr_img_06019,332.0,2335.8,168.0,135.0,"禁合",0.6038
tr_img_06019,339.0,2435.0,230.0,152.0,"栄養食",0.9978
tr_img_06019,1938.2,2376.5,178.0,85.0,"盛り付け",0.9160
tr_img_06019,376.0,2677.5,328.0,151.0,"15歳から0",0.9571
tr_img_06019,422.2,2960.0,414.0,128.0,"皮商被毛の優康に配忌",0.6554
tr_img_06015,1685.5,841.8,2237.0,312.0,"吉川内科・循環器科クリニツク",0.9228
tr_img_06020,1673.5,455.0,877.0,144.0,"水天宮前駅",0.9985
tr_img_06020,780.0,462.0,660.0,136.0,"半蔵門線",0.9996
tr_img_06020,717.5,1079.5,505.0,125.0,"門園半",0.6834
tr_img_06020,1579.0,1100.5,678.0,109.0,"山百国天北",0.5031
tr_img_06020,2013.5,1110.0,207.0,132.0,"穴園",0.5431
tr_img_06022,1473.5,962.8,1045.0,134.0,"空気単消火検",0.7079
tr_img_06021,1234.5,177.0,167.0,62.0,"清水区",0.9882
tr_img_06021,1229.8,643.8,126.0,816.0,"中之郷一一丁目",0.7240
tr_img_06024,1566.2,1093.0,1306.0,520.0,"万世町",0.9998
tr_img_06023,1501.2,828.2,781.0,159.0,"静岡市役所",0.9981
tr_img_06023,1820.2,1075.5,428.0,107.0,"人天生引人",0.5823
tr_img_06023,1319.2,1069.2,397.0,86.0,"静図市役所",0.9294
tr_img_06023,1435.0,1268.0,622.0,142.0,"葵区役所",0.9999
tr_img_06023,100.0,1380.0,114.0,118.0,"館",1.0000
tr_img_06023,1279.0,1512.0,322.0,88.0,"葵区役所",1.0000
tr_img_06023,1688.0,1510.5,368.0,79.0,"OI30I子",0.6493
tr_img_06023,1358.0,1718.0,480.0,148.0,"紺屋町",0.9976
tr_img_06023,71.0,1783.0,96.0,82.0,"階",1.0000
tr_img_06023,1238.5,1956.0,263.0,102.0,"紺屋町",0.8390
tr_img_06023,1623.5,1957.8,369.0,112.0,"0トロトメ!",0.6016
tr_img_06023,1366.0,2214.5,484.0,165.0,"呉服町",0.9963
tr_img_06023,1250.0,2462.0,274.0,120.0,"臭服町",0.8475
tr_img_06023,1625.2,2462.0,341.0,106.0,"正亭早季",0.5101
tr_img_06023,1359.5,2687.0,485.0,166.0,"七間町",0.9997
tr_img_06023,1261.2,2937.5,270.0,113.0,"七面町",0.9403
tr_img_06023,1633.5,2936.0,345.0,124.0,"人刺型禿",0.5662
tr_img_06026,1021.2,349.5,755.0,233.0,"休診中",0.9996
tr_img_06026,885.2,693.8,335.0,75.0,"初診・急患",0.9896
tr_img_06026,1190.5,692.0,243.0,60.0,"随時受付",1.0000
tr_img_06026,926.0,874.0,146.0,28.0,"Ｄ日ＮtＡＬ",0.6149
tr_img_06026,1079.5,940.8,577.0,73.0,"オズ通リ歯科医院",0.8333
tr_img_06027,1456.8,120.5,185.0,71.0,"中原区",1.0000
tr_img_06028,1736.8,1617.0,1603.0,394.0,"ザ・カフエ",0.7956
tr_img_06030,913.8,707.5,238.0,81.0,"五反田",0.9971
tr_img_06030,926.0,866.0,246.0,78.0,"丸子橋",0.9999
tr_img_06030,493.2,1142.5,81.0,29.0,"クランイーグ川",0.7473
tr_img_06030,494.0,1169.2,60.0,27.0,"元住吉",0.9996
tr_img_06031,1479.0,1176.0,1776.0,228.0,"中の島1条3丁目",0.9287
tr_img_06032,926.5,243.2,1297.0,410.0,"やきとり家",0.9885
tr_img_06032,841.8,582.0,1388.0,556.0,"すみれ",0.9994
tr_img_06033,912.0,1279.0,444.0,196.0,"三保",0.9971
tr_img_06033,1564.0,1288.0,568.0,186.0,"清水港",0.9994
tr_img_06033,1868.0,1832.0,438.0,202.0,"船越",0.9894
tr_img_06034,1219.5,587.0,199.0,420.0,"い",0.6835
tr_img_06029,1557.5,1499.5,253.0,1071.0,"車か中また",0.5222
tr_img_06029,876.2,1463.2,726.0,285.0,"出庫注意",0.9944
tr_img_06035,1004.5,1025.8,1159.0,155.0,"新品生販売しています",0.7822
tr_img_06025,1605.8,655.2,1195.0,1016.0,"薬",0.9675
tr_img_06025,1752.5,2528.5,165.0,1119.0,"5ちらの初方たんでち",0.5288
tr_img_06025,1602.5,2421.5,147.0,879.0,"お目メげいたします",0.6670
tr_img_06037,1491.8,315.0,552.0,300.0,"Ne頃",0.5215
