Image_Name,Center_X,Center_Y,Width,Height,Text,Score
tr_img_06001,887.0,266.5,364.7,124.0,"北給田",0.9972
tr_img_06001,726.0,343.0,117.3,48.7,"つぎは",0.9191
tr_img_06001,834.7,345.7,57.3,43.3,"中",0.9794
tr_img_06001,893.3,349.3,76.0,50.7,"給",0.9996
tr_img_06001,962.3,353.0,52.7,43.3,"田",0.9965
tr_img_06001,976.7,457.7,65.3,38.0,"教58",0.5526
tr_img_06001,978.0,529.0,57.3,68.7,"荻",0.9936
tr_img_06001,1088.7,533.0,49.3,51.3,"行",0.9999
tr_img_06001,805.7,586.3,36.7,40.7,"正",0.7643
tr_img_06001,1091.3,606.7,44.0,56.0,"先",0.9993
tr_img_06001,980.7,640.3,52.0,71.3,"窪",0.9949
tr_img_06001,988.3,762.3,72.7,51.3,"駅",0.9998
tr_img_06005,1529.3,365.7,2670.7,243.3,"北幌市中央区中島公園1-15",0.9300
tr_img_06004,989.0,382.7,139.3,61.3,"清水区",0.9877
tr_img_06004,995.7,1345.7,172.7,68.7,"中0",0.5473
tr_img_06003,1502.3,860.3,1544.7,175.3,"南13条西16目",0.9746
tr_img_06007,3139.7,214.7,466.0,137.3,"おし",0.9891
tr_img_06007,2047.5,1484.0,3864.7,1314.7,"アイス",0.9988
tr_img_06007,2896.0,2710.7,314.7,60.0,"尾を少し開け、",0.6977
tr_img_06010,673.0,299.7,496.7,166.0,"日本橋",0.9988
tr_img_06010,673.0,480.0,491.3,149.3,"人形町",0.9990
tr_img_06010,672.7,678.3,513.3,158.0,"一丁目",0.9779
tr_img_06011,1482.3,924.3,2964.7,658.0,"暖房能力NO]",0.7713
tr_img_06011,390.7,1327.3,725.3,78.7,"国内家庭用エアコン6 3kW",0.9094
tr_img_06011,1023.8,1341.7,599.3,75.3,"・7 1ＫＷクラスにおいて",0.8470
tr_img_06011,1839.7,1359.5,983.3,84.7,"*JIS低温時定格暖房能力MSZ-ZD63'",0.9222
tr_img_06011,863.3,1406.0,226.7,54.7,"2015年",1.0000
tr_img_06011,1168.7,1412.7,390.7,61.3,"11月25日現在",1.0000
tr_img_06011,745.0,1731.7,596.7,100.7,"寒冷地仕様",0.9949
tr_img_06011,2827.3,1691.3,104.0,32.0,"ニクイ0",0.8421
tr_img_06011,1863.2,1994.2,482.7,136.7,"太バ順霧ヶ山峰",0.7339
tr_img_06011,2818.7,2145.5,410.0,86.0,"テレビCM炭央中!",0.7957
tr_img_06009,1081.0,434.2,306.0,139.3,"日本橋",0.9998
tr_img_06009,1074.0,561.7,308.0,132.7,"人形町",0.9980
tr_img_06009,1126.7,701.0,205.3,119.3,"丁目",0.9968
tr_img_06002,1737.7,1476.3,1110.0,926.0,"や",0.8529
tr_img_06002,1505.5,2247.0,1424.7,314.0,"カツ井とんかつ",0.9642
tr_img_06002,1477.7,3081.0,1267.3,403.3,"営業中",0.9842
tr_img_06012,1376.7,515.3,1950.7,281.3,"北10条東11丁目",0.9883
tr_img_06013,1080.5,304.3,276.0,63.3,"ザシティベルシテイ",0.9281
