Image_Name,Center_X,Center_Y,Width,Height,Text,Score
tr_img_06001,897.1,267.8,358.0,120.5,"北給田",0.9609
tr_img_06001,860.5,348.0,153.0,60.0,"中給",0.9780
tr_img_06001,1090.2,607.0,41.5,56.0,"先",0.9266
tr_img_06006,1147.5,519.0,220.0,126.0,"K雪o",0.5174
tr_img_06004,1013.5,849.2,123.0,120.5,"町",0.7944
tr_img_06003,1504.1,858.6,1548.0,178.5,"南13条西16司目",0.9242
tr_img_06010,666.0,292.8,508.0,182.5,"日本橋",0.9387
tr_img_06010,673.0,477.2,517.0,175.5,"人井町",0.8757
tr_img_06010,674.2,678.5,516.5,147.0,"一河目",0.8007
tr_img_06012,1389.0,518.8,1974.0,259.5,"北0条東11丁目",0.7458
tr_img_06013,1135.8,298.8,168.5,51.5,"ペルシティ",0.8389
tr_img_06013,1000.8,313.6,120.5,48.0,"サシテイ",0.9149
tr_img_06013,1071.0,345.6,132.0,53.5,"元吉店",0.9988
tr_img_06013,1081.0,500.4,334.0,150.0,"駐輪場",0.9939
tr_img_06013,932.2,707.8,81.5,27.5,"ご測用",0.6524
tr_img_06002,1497.0,2253.2,1462.0,362.5,"カツ井とんかつ",0.8770
tr_img_06002,1466.9,3097.5,1305.0,377.0,"当業",0.5376
tr_img_06014,1883.5,1717.6,195.0,101.5,"補聴器",0.9915
tr_img_06011,1576.8,1356.2,520.5,65.5,"米山S低温時定格暖)",0.9059
tr_img_06011,1997.0,1362.8,278.0,65.5,"力MSZ",0.6348
tr_img_06011,1056.9,1409.5,634.5,82.0,"2015年11月25日現在。",0.9704
tr_img_06011,748.2,1730.0,596.5,104.0,"寒冷地仕様",0.9900
tr_img_06011,1863.1,1997.2,485.0,157.5,"太バ順居ヶ峰",0.5697
tr_img_06011,2781.4,2150.4,324.0,76.5,"テレビCM蔵氏",0.5823
tr_img_06020,779.8,463.5,671.5,144.0,"半蔵門線",0.9986
tr_img_06020,1672.0,459.2,880.0,141.5,"水天宮背町駅",0.8776
tr_img_06015,1690.9,836.2,2254.5,308.5,"吉川内札・宿環究都クリニック",0.7432
tr_img_06023,1499.6,828.4,771.5,152.5,"静岡市役所",0.9982
tr_img_06023,1817.0,1074.2,447.0,109.5,"人天堂フト人梨",0.6655
tr_img_06023,1320.8,1074.0,399.5,88.0,"静函市役所",0.8311
tr_img_06023,1432.0,1271.0,635.0,154.0,"葵区役所",0.9987
tr_img_06023,1686.5,1510.4,391.0,105.0,"O堂01子梨",0.5556
tr_img_06023,1279.0,1513.5,322.0,79.0,"葵区役所",0.9592
tr_img_06023,1354.5,1716.8,493.0,157.5,"紺屋町",0.9982
tr_img_06023,194.9,1864.8,75.5,234.5,"川川川",0.5944
tr_img_06023,1242.0,1956.2,280.0,113.5,"甘屋町",0.8972
tr_img_06023,1617.1,1953.0,382.5,109.0,"正0止回止入",0.5565
tr_img_06023,1372.2,2217.6,485.5,172.5,"呉服町",0.9160
tr_img_06023,1253.2,2460.0,280.5,117.0,"呉服町",0.7832
tr_img_06023,1359.5,2688.8,503.0,179.5,"七間町",0.9905
tr_img_06023,1461.0,2937.2,726.0,117.5,"七面町　人型義",0.7229
tr_img_06019,264.0,1709.0,58.0,66.0,"川",0.5484
tr_img_06019,265.8,1905.8,61.5,75.5,"鉄分",0.8318
tr_img_06019,286.6,2014.4,141.0,91.0,"タウリン",0.7554
tr_img_06019,383.2,2677.8,326.5,142.5,"15歳から0",0.9292
tr_img_06019,348.0,2883.9,241.0,97.5,"ビクミン強化",0.6543
tr_img_06026,1022.2,694.8,608.5,68.5,"初診急患随時受付",0.9859
tr_img_06026,1080.4,940.8,589.5,73.5,"本科通リ歯租医院",0.7309
tr_img_06027,1396.0,116.8,72.0,55.5,"中",0.9814
tr_img_06027,1479.0,123.5,122.0,53.0,"原懐",0.5384
tr_img_06027,1462.5,617.5,134.0,903.0,"木3丁目",0.6017
tr_img_06029,874.8,1466.4,729.5,285.0,"出庫注意",0.8459
tr_img_06030,915.8,707.5,238.5,81.0,"五反田",0.9736
tr_img_06030,925.0,865.8,249.0,86.5,"丸子橋",0.9997
tr_img_06031,1486.8,1177.5,1817.5,257.0,"一の鳥条3一目",0.5645
tr_img_06032,925.5,243.2,1307.0,417.5,"とり家",0.6224
tr_img_06025,2263.6,2177.6,244.0,763.5,"O北0の",0.6097
tr_img_06025,1600.0,2417.0,125.0,870.0,"お目けいたします",0.5704
tr_img_06036,1219.1,197.4,1046.0,145.5,"静鉄新清水駅",0.9779
tr_img_06036,1235.6,654.5,1107.0,129.0,"静岡市役戸清水庁書",0.9383
tr_img_06036,1208.5,1113.9,1105.0,150.0,"清水マリンパーク",0.9581
tr_img_06039,1286.8,1159.8,564.5,78.5,"南14条西9丁目",0.9892
tr_img_06041,1071.0,789.0,326.0,95.0,"最大料金あり",0.9983
tr_img_06038,1001.8,931.0,207.5,58.0,"コヨマ",0.5545
tr_img_06038,1299.5,940.6,338.0,65.5,"ツブマッブ",0.5491
tr_img_06038,1538.8,1221.0,2714.5,247.0,"単品オ一デー元容はしめ歩ラ",0.6471
tr_img_06038,1548.1,1449.8,1793.5,110.5,"自分好みに組み合わせて音の追求を愉しもう",0.9595
tr_img_06043,1090.5,630.0,222.0,89.0,"五丁目",0.8949
tr_img_06045,563.2,1099.0,477.5,139.0,"圓本橋",0.7004
tr_img_06045,570.2,1267.0,474.5,136.0,"人形町",0.7942
tr_img_06045,573.0,1444.5,493.0,160.0,"一丁員",0.6180
tr_img_06040,750.5,307.1,940.0,209.5,"清水郵便局",0.9958
tr_img_06040,1926.5,428.5,648.0,154.0,"自転車等駐車場",0.9491
tr_img_06040,1121.1,522.9,490.5,95.5,"人口天 学却宮",0.6121
tr_img_06040,662.0,527.8,300.0,91.5,"清水町局",0.8856
tr_img_06040,1849.2,644.2,509.5,60.5,"清水站西口首行準等存奉姚",0.8107
tr_img_06040,807.0,878.8,925.0,119.5,"清水間易裁判所",0.8955
tr_img_06040,591.2,1082.0,493.5,86.0,"清水箇易裁判所",0.9455
tr_img_06040,985.8,1082.0,251.5,72.0,"人口天",0.7756
tr_img_06040,679.8,1223.8,647.5,157.5,"清水税務署",0.9888
tr_img_06040,538.0,1411.2,331.0,90.5,"清水税矛局",0.8470
tr_img_06040,1093.8,1419.0,222.5,79.0,"川早金",0.6990
tr_img_06040,866.8,1422.2,238.5,66.5,"人口天",0.8364
tr_img_06040,1118.0,1559.2,613.0,126.5,"とぴあ清水",0.9600
tr_img_06040,1999.0,1688.5,180.0,78.0,"人回天",0.9131
tr_img_06040,913.2,1740.2,661.5,92.5,"静図市清水社会福祉会館",0.9704
tr_img_06040,1467.2,1734.2,399.5,100.5,"Heartpia清水]",0.9551
tr_img_06040,921.4,1869.6,627.0,125.0,"観光案内所",0.9883
tr_img_06040,1720.2,1845.9,559.5,143.0,"バス案内所",0.9458
tr_img_06040,782.9,2038.1,376.0,103.0,"現光介留所",0.7895
tr_img_06040,1838.0,2006.6,142.0,72.0,"印人",0.8787
tr_img_06040,1593.1,2027.0,334.5,94.0,"巴士祠珣姚",0.7725
tr_img_06047,1521.5,1631.8,523.0,99.5,"の海前名物",0.6782
tr_img_06047,1526.1,1825.1,382.5,120.5,"南1条店",0.9943
tr_img_06044,1628.5,1042.0,1029.0,166.0,"平岸1条1丁目",0.8317
tr_img_06048,907.0,1305.2,326.0,82.5,"エキパ",0.8590
tr_img_06048,1760.2,1505.0,590.5,90.0,"とパレシエ",0.6928
tr_img_06048,1084.4,1508.4,747.0,97.5,"ショッビング街",0.9713
tr_img_06053,1248.5,1227.0,607.0,165.0,"一之橋北詰",0.9952
tr_img_06049,1138.2,414.2,136.5,393.5,"ト士",0.7554
tr_img_06055,987.0,186.2,399.0,122.5,"幡山",0.9997
tr_img_06055,581.5,459.0,643.0,93.0,"当駅構内施設の階層図",0.9885
tr_img_06055,421.2,561.0,127.5,46.0,"案内所",0.9990
tr_img_06055,1356.2,558.5,177.5,46.0,"ラ子トイレ",0.8363
tr_img_06055,894.5,561.0,162.0,36.0,"エスカレ",0.8979
tr_img_06055,1019.8,559.8,106.5,45.5,"一ター",0.8834
tr_img_06055,474.5,645.0,240.0,46.0,"きつふつりば",0.8719
tr_img_06055,1353.5,640.0,200.0,52.0,"女子トイレ",0.9964
tr_img_06055,1467.0,724.0,123.0,46.0,"トイレ",0.9891
tr_img_06055,941.5,734.4,277.0,51.5,"コインロツカー",0.9175
tr_img_06055,1026.2,817.2,200.5,43.5,"自動体多式",0.8819
tr_img_06055,1207.5,819.8,177.0,53.5,"除細動器",0.9771
tr_img_06055,457.5,821.0,206.0,36.0,"エレベータ",0.8414
tr_img_06055,725.0,927.0,424.0,75.0,"現在地から地上までの",0.9998
tr_img_06055,1397.9,1104.1,178.5,52.0,"京王八壬子",0.8949
tr_img_06055,1455.1,1138.5,298.0,59.0,"高尾山旧橋本万面",0.7699
tr_img_06055,344.2,1179.2,161.5,43.5,"ホーム階",0.9798
tr_img_06055,706.8,1221.4,100.5,42.0,"動大階へ",0.5086
tr_img_06055,1082.2,1216.2,88.5,35.5,"改札階へ",0.9006
tr_img_06055,747.2,1277.8,70.5,25.5,"でに",0.5644
tr_img_06055,460.2,1494.4,150.5,57.5,"新宿茄面",0.7974
tr_img_06055,1487.9,1827.0,201.5,49.0,"コンコース階",0.8390
tr_img_06055,306.5,1927.9,124.0,42.0,"地上出口",0.7780
tr_img_06056,987.2,1417.5,1410.5,192.0,"商14柔西16目",0.8195
tr_img_06052,1193.5,1639.5,306.0,2233.0,"本中町8丁目",0.5185
tr_img_06052,1385.2,1124.5,70.5,88.0,"や",0.9981
tr_img_06061,656.2,2638.2,771.5,248.5,"勝川台駅",0.7080
tr_img_06058,1160.0,213.8,324.0,174.5,"日本橋",0.9928
tr_img_06058,1168.2,387.0,310.5,147.0,"小舟町",0.8661
tr_img_06064,344.9,258.6,241.0,36.5,"ホ一ム領会に注意",0.7461
