Image_Name,Center_X,Center_Y,Width,Height,Text,Score
tr_img_06001,886.7,266.5,360.0,124.0,"北給田",0.9958
tr_img_06001,867.2,346.7,141.3,69.3,"中給",0.9977
tr_img_06001,726.3,343.0,122.0,48.7,"つぎは",0.8426
tr_img_06001,958.7,353.0,60.0,43.3,"田",0.8910
tr_img_06001,979.3,528.0,54.7,61.3,"荻",0.9916
tr_img_06001,1088.7,533.0,49.3,46.0,"行",0.9999
tr_img_06001,1091.3,607.0,44.0,51.3,"先",0.9083
tr_img_06005,1529.3,365.7,2670.7,244.7,"北幌市中央区中島公園115",0.9006
tr_img_06004,990.0,382.7,132.0,61.3,"清水区",0.8286
tr_img_06003,1502.7,860.3,1545.3,175.3,"南13条西16丁目",0.9609
tr_img_06007,3141.7,214.7,462.0,137.3,"おさし",0.7184
tr_img_06007,2058.0,1486.3,3881.3,1306.0,"アイス",0.9969
tr_img_06009,1080.7,434.2,306.7,140.0,"日本橋",0.9998
tr_img_06009,1072.5,564.7,317.3,145.3,"人形町",0.9986
tr_img_06009,1075.3,703.7,310.7,132.7,"一丁目",0.9885
tr_img_06010,671.7,298.3,488.7,158.0,"日本橋",0.9942
tr_img_06010,670.3,481.3,502.0,146.7,"人形町",0.9913
tr_img_06010,671.7,677.2,528.7,168.7,"一丁目",0.9910
tr_img_06012,1379.7,517.0,1950.0,278.0,"北10条東11丁目",0.9631
tr_img_06013,1079.5,305.2,274.0,65.3,"ザシティベルシティ",0.9125
tr_img_06013,1072.2,344.3,126.0,50.0,"元住吉店",0.9921
tr_img_06013,1079.5,502.3,332.0,147.3,"駐輪場",0.9539
tr_img_06013,930.5,703.0,90.0,38.0,"ご利用",0.9999
tr_img_06002,1505.5,2249.0,1433.3,318.0,"カツ井とんかつ",0.9584
tr_img_06002,1477.7,3080.7,1276.7,412.0,"営業中",0.9834
tr_img_06014,2900.2,869.8,1226.0,768.7,"メガ水",0.5447
tr_img_06014,714.0,1129.7,842.7,260.7,"さ一ぼまろ地下街",0.8023
tr_img_06014,1873.2,1626.0,188.0,76.0,"水野メ市ネ",0.8816
tr_img_06014,1883.7,1722.3,214.0,111.3,"補聴器",0.9991
tr_img_06014,2219.7,2218.3,114.0,30.0,"定補郎器専門",0.7459
tr_img_06014,2219.7,2259.3,88.7,34.7,"(稲社法指定店)",0.8834
tr_img_06011,1480.7,926.2,2962.0,669.3,"暖房能力NO",0.7500
tr_img_06011,677.2,1333.7,1305.3,98.0,"国内家庭用エアコン6 3kW・7 1ＫＷクラスにおいて",0.9246
tr_img_06011,1836.5,1361.3,977.3,74.7,"茶JIS低温時定格暖房能力MS乙-ZD63",0.8911
