Image_Name,Center_X,Center_Y,Width,Height,Text,Score
tr_img_06006,1147.5,519.0,220.0,126.0,"K雪o",0.5191
tr_img_06001,897.1,267.8,358.0,120.5,"北給田",0.9250
tr_img_06001,861.8,348.0,155.5,60.0,"中給",0.9814
tr_img_06001,1090.2,607.0,41.5,56.0,"先",0.9409
tr_img_06003,1504.1,858.6,1548.0,178.5,"南13条西16司目",0.9032
tr_img_06010,666.0,292.8,508.0,182.5,"日本橋",0.8204
tr_img_06010,673.0,477.2,517.0,175.5,"人井町",0.9057
tr_img_06010,673.0,677.1,520.0,156.5,"一コ目",0.5557
tr_img_06012,1390.8,518.8,1977.5,259.5,"北10条東11丁目",0.8059
tr_img_06013,1135.8,298.8,168.5,51.5,"ペルシテイ",0.8704
tr_img_06013,1001.8,313.6,122.5,48.0,"サシテイ",0.8934
tr_img_06013,1071.0,345.6,132.0,53.5,"元吉店",0.9969
tr_img_06013,1079.5,500.5,331.0,146.0,"主輪場",0.9344
tr_img_06002,1494.8,2255.5,1450.5,359.0,"カツサとんか",0.8323
tr_img_06014,2236.5,2257.2,55.0,30.5,"法消定店",0.6571
tr_img_06011,686.6,1333.8,1324.0,97.5,"国内家庭用エアコン6 3kＷ・7 1kクラスにおいて",0.8988
tr_img_06011,1579.8,1356.2,526.5,65.5,"米山S低温時定格暖",0.8678
tr_img_06011,1997.0,1362.8,278.0,65.5,"力M9Z",0.6756
tr_img_06011,1056.9,1409.5,634.5,82.0,"2015年11月25日現在:",0.9823
tr_img_06011,748.2,1730.0,596.5,104.0,"寒冷地仕様",0.9888
tr_img_06011,2800.2,1721.8,56.5,35.5,"ねえ",0.8956
tr_img_06011,1863.1,1997.2,485.0,157.5,"太バ順居ヶ峰",0.5589
tr_img_06011,2781.4,2150.4,324.0,76.5,"テレビCMボ氏",0.5833
tr_img_06019,265.8,1707.4,75.5,82.5,"川",0.5328
tr_img_06019,262.5,1902.6,65.0,80.0,"染分",0.5372
tr_img_06019,286.6,2014.4,141.0,91.0,"タクリン",0.6949
tr_img_06019,293.1,2118.4,151.0,92.5,"ビタバ",0.6552
tr_img_06019,381.8,2677.5,329.5,143.0,"15歳から0",0.8405
tr_img_06019,347.5,2884.0,244.0,104.0,"ビタミン化",0.8199
tr_img_06019,666.9,2950.2,319.5,88.5,"よい急襲を決巻し",0.5731
tr_img_06015,1689.1,836.2,2251.0,308.5,"吉川内札・徳景料クリニック",0.7606
tr_img_06020,779.8,463.5,671.5,144.0,"半蔵門線",0.9975
tr_img_06020,1672.0,459.2,880.0,141.5,"水天宮背町駅",0.8926
tr_img_06025,2263.6,2177.6,244.0,763.5,"O北0の",0.5753
tr_img_06025,1600.0,2419.1,125.0,866.0,"お目げいたします",0.6401
tr_img_06026,1022.2,694.8,608.5,68.5,"初診急患随時受付",0.9874
tr_img_06026,1080.4,940.8,589.5,73.5,"オ科通リ歯札医院",0.6903
tr_img_06023,1499.6,828.4,771.5,152.5,"静岡市役所",0.9986
tr_img_06023,1817.0,1074.2,447.0,109.5,"人天堂フト人梨",0.6574
tr_img_06023,1320.8,1074.0,399.5,88.0,"静函市役所",0.8332
tr_img_06023,1432.0,1271.0,635.0,154.0,"葵区役所",0.9986
tr_img_06023,1686.5,1510.4,391.0,105.0,"O堂01子梨",0.5466
tr_img_06023,1279.0,1513.5,322.0,79.0,"葵区役所",0.9470
tr_img_06023,1354.5,1716.8,493.0,157.5,"紺屋町",0.9986
tr_img_06023,194.9,1864.8,75.5,234.5,"川川川",0.6949
tr_img_06023,1242.0,1956.2,280.0,113.5,"甘屋町",0.8800
tr_img_06023,1617.2,1953.0,375.5,102.0,"己O作口止",0.5413
tr_img_06023,1372.2,2217.6,485.5,172.5,"呉服町",0.9360
tr_img_06023,1253.1,2458.5,280.5,120.0,"呉服町",0.8111
tr_img_06023,1357.9,2693.2,515.0,204.5,"七聞町",0.8441
tr_img_06023,1461.0,2937.4,726.0,117.5,"七面町　人祉釜",0.6699
tr_img_06027,1396.0,116.8,72.0,55.5,"中",0.9802
tr_img_06027,1480.5,123.5,119.0,53.0,"原偃",0.7049
tr_img_06027,1459.6,600.8,134.0,869.5,"木目2丁目",0.6253
tr_img_06027,1452.8,1368.0,241.5,78.0,"K20水",0.6635
tr_img_06029,874.8,1466.4,729.5,285.0,"出庫注意",0.8734
tr_img_06030,915.8,706.8,238.5,83.5,"五反田",0.9658
tr_img_06030,925.0,865.8,249.0,86.5,"丸子橋",0.9998
tr_img_06030,1139.5,872.2,52.0,79.5,"ひ",0.5395
tr_img_06030,430.0,1142.5,24.0,13.0,"川",0.6252
tr_img_06031,1486.8,1177.5,1817.5,257.0,"1の鳥条3一目",0.5223
tr_img_06032,925.4,243.1,1307.0,418.0,"さとの",0.5077
tr_img_06037,1701.0,556.0,747.0,349.0,"へのの",0.7314
tr_img_06037,1012.6,1238.0,1118.0,535.0,"シ",0.5517
tr_img_06039,1286.8,1159.8,564.5,78.5,"南14条西9丁目",0.9892
tr_img_06036,1219.1,197.4,1046.0,145.5,"静鉄新清水駅",0.9661
tr_img_06036,1235.5,653.2,1107.0,131.5,"静岡市役所清水序書",0.8478
tr_img_06036,1208.5,1113.9,1105.0,150.0,"清水マリンパーク",0.9524
tr_img_06038,1301.0,939.1,341.0,62.0,"ツブマップ",0.5789
tr_img_06038,1538.9,1221.0,2708.0,241.0,"単品ホ一デてをましめ",0.6893
tr_img_06038,1549.8,1449.8,1796.5,110.5,"自分好みに組み合わせて音の追求を愉しもう",0.9737
tr_img_06040,752.2,307.1,936.5,209.5,"清水郵便局",0.9883
tr_img_06040,1931.4,430.0,657.0,157.0,"自転車等駐車場",0.9880
tr_img_06040,1119.5,522.9,487.0,95.5,"人口天 学刊宮",0.5702
tr_img_06040,662.0,527.8,300.0,91.5,"清水町局",0.9312
tr_img_06040,1849.2,644.2,509.5,60.5,"清水站西口首行奉等存奉姚",0.8205
tr_img_06040,807.0,878.8,925.0,119.5,"清水間易裁判所",0.8777
tr_img_06040,592.8,1082.0,496.5,85.0,"清水衙易裁判所",0.9065
tr_img_06040,985.8,1082.0,251.5,72.0,"人口天",0.8440
tr_img_06040,679.8,1223.8,647.5,150.5,"青水悦務署",0.9285
tr_img_06040,539.6,1411.2,341.5,97.5,"清水税局",0.9689
tr_img_06040,1093.8,1419.0,222.5,79.0,"川早金",0.7426
tr_img_06040,866.8,1422.2,238.5,66.5,"人I口天",0.7554
tr_img_06040,1119.5,1559.2,610.0,126.5,"とぴあ清水",0.9679
tr_img_06040,1999.0,1688.5,180.0,78.0,"人回天",0.8682
