Image_Name,Center_X,Center_Y,Width,Height,Text,Score
tr_img_06004,988.8,382.8,139.2,61.6,"清水区",0.9489
tr_img_06005,1527.7,365.6,2667.2,244.0,"札幌市中央区中島公園1-15",0.9430
tr_img_06001,887.0,266.4,364.4,124.0,"北給田",0.9990
tr_img_06001,725.0,343.0,114.8,48.4,"つぎは",0.9007
tr_img_06001,867.2,346.8,140.0,62.4,"中給",0.9995
tr_img_06001,962.4,353.2,52.0,43.2,"田",0.9954
tr_img_06001,979.4,530.4,54.8,71.2,"荻",0.9942
tr_img_06001,1088.8,533.0,49.6,50.8,"行",0.9999
tr_img_06001,1091.4,606.8,44.4,56.0,"先",0.9874
tr_img_06001,980.6,638.8,57.2,68.8,"窪",0.9980
tr_img_06001,988.4,762.4,72.8,51.2,"駅",0.9999
tr_img_06003,1502.4,860.1,1544.8,175.2,"南13条西16目",0.9480
tr_img_06007,3139.6,214.8,466.4,137.6,"おやし",0.7226
tr_img_06007,2047.6,1484.8,3873.6,1331.2,"アイス",0.9978
tr_img_06007,2896.0,2710.4,315.2,60.0,"尾を少し開け、",0.7030
tr_img_06009,1080.8,434.2,305.6,138.8,"日本橋",0.9998
tr_img_06009,1073.9,562.0,307.6,132.8,"人形町",0.9977
tr_img_06009,1122.4,700.8,202.4,119.2,"丁目",0.9975
tr_img_06002,1737.5,1476.2,1109.6,926.0,"や",0.9017
tr_img_06002,1505.6,2247.0,1424.8,314.0,"カツ井とんかつ",0.9124
tr_img_06002,1477.6,3080.8,1267.2,403.2,"営業中",0.9767
tr_img_06011,1482.2,924.6,2964.4,658.0,"暖房能力NO]",0.7869
tr_img_06011,390.7,1327.2,725.6,78.4,"国内家庭用エアコン6 3kW",0.9072
tr_img_06011,1023.8,1343.4,599.6,71.6,"・7.1kＷクラスにおいて",0.8601
tr_img_06011,1894.6,1361.2,1094.0,94.4,"*JIS低温時定格暖房能力MSZ-ZD6316S",0.9452
tr_img_06011,863.0,1406.2,226.8,54.8,"2015年",1.0000
tr_img_06011,1171.8,1412.6,385.2,62.0,"11月25日現在",0.9998
tr_img_06011,2825.6,1689.8,108.8,43.6,"ニクイ",0.9703
tr_img_06011,745.0,1731.6,596.4,100.8,"寒冷地仕様",0.9938
tr_img_06011,1863.2,1994.2,489.6,142.8,"太バ暖霧ヶ峰",0.7518
tr_img_06011,2818.8,2145.5,410.4,86.0,"テレビCM八中中!",0.7739
tr_img_06010,672.8,298.4,491.2,158.4,"日本橋",0.9991
tr_img_06010,671.4,477.4,488.4,150.0,"人形町",0.9993
tr_img_06010,673.0,678.4,513.2,158.4,"一丁目",0.9654
tr_img_06013,1080.4,305.3,276.0,65.2,"ザシティベルシテイ",0.9304
tr_img_06013,1071.2,344.1,128.0,50.4,"元住吉店",0.9974
