Image_Name,Center_X,Center_Y,Width,Height,Text,Score
tr_img_06001,886.9,266.4,364.5,124.0,"北給田",0.9953
tr_img_06001,725.0,343.0,115.0,48.0,"つぎは",0.9870
tr_img_06001,833.2,345.5,54.5,43.0,"中",0.9157
tr_img_06001,893.2,349.5,75.5,51.0,"給",0.9998
tr_img_06001,963.8,353.2,49.5,43.5,"田",0.9994
tr_img_06001,975.2,528.9,65.5,77.5,"荻",0.7324
tr_img_06001,1088.8,533.0,49.5,51.0,"行",1.0000
tr_img_06001,1091.5,605.8,44.0,53.5,"先",0.9996
tr_img_06001,979.2,641.5,54.5,74.0,"窪",0.9965
tr_img_06001,992.2,762.5,75.5,51.0,"駅",0.9981
tr_img_06001,432.8,1059.5,15.5,13.0,"祭",0.5209
tr_img_06002,1739.6,1488.9,1113.5,925.5,"や",0.8010
tr_img_06002,1501.4,2247.0,1416.5,314.0,"カツ井とんかつ",0.9695
tr_img_06002,1479.9,3082.8,1264.0,408.5,"営業中",0.9969
tr_img_06003,1496.2,860.2,1569.5,181.5,"南13条西16目",0.9921
tr_img_06004,989.8,383.8,146.5,68.5,"清水区",0.9447
tr_img_06005,1530.9,365.6,2667.0,244.0,"札幌市中央区中島公園1-15",0.9384
tr_img_06007,3139.5,214.8,466.0,137.5,"おし",0.9902
tr_img_06007,2034.8,1475.5,3899.5,1350.0,"アイス",0.9971
tr_img_06007,2893.8,2708.2,302.5,47.5,"罪を少し説す",0.5818
tr_img_06009,1079.5,437.0,303.0,139.0,"日本橋",0.9999
tr_img_06009,1074.0,563.0,314.0,147.0,"人形町",0.9972
tr_img_06009,1131.0,699.2,197.0,122.5,"丁目",0.9998
tr_img_06010,673.0,299.8,497.0,166.5,"日本橋",0.9976
tr_img_06010,667.5,478.6,509.0,165.0,"人形町",0.9399
tr_img_06010,673.0,678.5,519.0,158.0,"一丁目",0.9697
tr_img_06011,1483.6,921.4,2967.5,658.0,"暖房能力NO",0.8561
tr_img_06011,672.5,1335.5,483.0,75.0,"コン6.3kW.7.1kı",0.8841
tr_img_06011,1162.4,1346.8,329.0,72.5,"ラスにおいて",0.9998
tr_img_06011,1589.1,1356.2,489.0,65.5,"米小IS低温時定格暖",0.9051
tr_img_06011,2153.0,1367.5,571.0,75.0,"能力MSZ-ZD6316S",0.7476
tr_img_06011,1200.1,1412.8,335.0,68.5,"月25日現在",0.9998
tr_img_06011,2822.5,1689.8,84.0,37.5,"クイ",0.9366
tr_img_06011,745.0,1731.5,597.0,101.0,"寒冷地仕様",0.9773
tr_img_06011,1863.2,1994.2,483.5,136.5,"太バ唄霧ヶ峰",0.6738
tr_img_06011,2817.9,2147.2,413.5,96.5,"テレビCM茂映中!",0.6623
tr_img_06012,1379.8,517.0,1943.5,264.0,"北10条東11丁目",0.9432
tr_img_06013,1080.5,305.2,276.0,65.5,"ザシティベルシティ",0.9647
tr_img_06013,1071.1,345.2,128.5,52.5,"元住吉店",1.0000
tr_img_06013,1077.6,503.2,335.5,148.5,"駐輪場",0.9999
tr_img_06013,932.2,705.8,92.5,42.5,"ご利用",1.0000
tr_img_06013,931.5,743.5,61.0,37.0,"可能",0.9993
tr_img_06013,930.5,780.5,59.0,37.0,"時間",0.9998
tr_img_06014,2909.5,878.8,1216.0,798.5,"クメガ水",0.7960
tr_img_06014,709.8,1129.5,834.5,260.0,"さつぼろ地下街",0.9190
tr_img_06014,1869.0,1625.9,178.0,57.5,"水野メ市ネ",0.9131
tr_img_06014,1881.5,1718.0,213.0,106.0,"補聴器",0.9998
tr_img_06014,2223.8,2180.0,96.5,30.0,"2をきを技後者がい",0.5016
tr_img_06014,2226.0,2216.5,134.0,43.0,"定補聴器専門店",0.9261
tr_img_06014,2219.8,2259.2,88.5,34.5,"(福社法指定店",0.8943
tr_img_06015,1683.5,843.6,2225.0,301.0,"吉川内科・循環器科クリ二ック",0.9263
tr_img_06016,735.5,1065.6,502.0,163.0,"日本橋",0.9619
tr_img_06016,735.4,1229.2,490.0,140.5,"入光杉町",0.6676
tr_img_06016,839.5,1419.5,286.0,147.0,"信",0.7620
tr_img_06018,1125.9,267.8,298.5,117.5,"豊平区",0.9992
tr_img_06018,1193.6,1137.1,308.0,1513.5,"中の目1条3丁目1",0.8757
tr_img_06019,695.8,198.5,212.5,208.0,"歳",0.9980
tr_img_06019,697.5,332.2,209.0,91.5,"からの",0.9718
tr_img_06019,1155.0,734.0,1002.0,485.0,"黒正",0.6733
tr_img_06019,1100.2,1507.4,604.5,156.5,"まぐろとかつ",0.9820
tr_img_06019,287.8,2013.0,157.5,119.0,"タウリン",0.7901
tr_img_06019,294.8,2116.8,160.5,108.5,"ビタミンド",0.8576
tr_img_06019,331.9,2335.8,167.5,135.5,"恋合",0.5682
tr_img_06019,334.6,2441.0,238.5,170.0,"栄養食",0.9971
tr_img_06019,1939.5,2375.2,180.0,88.5,"盛り付け",0.9181
tr_img_06019,375.4,2676.0,339.0,167.0,"15歳から0",0.9204
tr_img_06019,454.2,2963.2,479.5,128.5,"皮店板毛の複良に記限して",0.7248
tr_img_06020,777.0,463.5,667.0,151.0,"半蔵門線",0.9999
tr_img_06020,1669.2,459.2,880.5,147.5,"水天宮前駅",0.9949
tr_img_06020,1050.2,1086.5,163.5,97.0,"宗",0.7765
tr_img_06020,1502.6,1098.9,531.0,106.5,"宮天光",0.7745
tr_img_06020,1825.8,1106.0,155.5,75.0,"白山",0.5255
tr_img_06021,1232.2,177.2,172.5,70.5,"清水区",0.9975
tr_img_06021,1229.8,646.2,121.5,825.5,"中之郷一一丁目",0.6965
tr_img_06022,1473.5,965.8,1051.0,140.5,"空気単山消人稚",0.7315
tr_img_06023,1501.2,828.5,780.5,165.0,"静岡市役所",0.9996
tr_img_06023,1322.5,1072.5,409.0,98.0,"静市役所",0.9999
tr_img_06023,1818.6,1077.5,424.5,103.0,"人天王引人",0.5304
tr_img_06023,1436.8,1269.5,631.5,145.0,"葵区役所",0.9999
