Image_Name,Center_X,Center_Y,Width,Height,Text,Score
tr_img_06001,886.6,266.5,365.0,124.0,"北給田",0.9987
tr_img_06001,725.0,343.0,115.0,48.0,"つぎは",0.9851
tr_img_06001,833.2,345.5,54.5,43.0,"中",0.9389
tr_img_06001,893.2,349.5,75.5,51.0,"給",0.9998
tr_img_06001,963.8,353.2,49.5,43.5,"田",0.9994
tr_img_06001,976.8,457.8,65.5,38.5,"教8",0.5728
tr_img_06001,978.0,529.0,57.0,69.0,"荻",0.9863
tr_img_06001,1088.8,533.0,49.5,51.0,"行",1.0000
tr_img_06001,1091.5,605.8,44.0,53.5,"先",0.9993
tr_img_06001,979.2,640.2,54.5,76.5,"窪",0.9868
tr_img_06001,991.0,762.5,73.0,51.0,"駅",0.9987
tr_img_06002,1737.6,1484.6,1104.0,912.0,"や",0.9062
tr_img_06002,1503.4,2247.0,1420.5,314.0,"カツ井とんかつ",0.9876
tr_img_06002,1479.9,3082.8,1264.0,408.5,"営業中",0.9942
tr_img_06003,1496.2,858.6,1563.5,172.0,"南13条西16目",0.9637
tr_img_06004,991.0,383.8,144.0,68.5,"清水区",0.9051
tr_img_06005,1529.2,365.6,2670.5,244.0,"札幌市中央区中島公園1-15",0.9149
tr_img_06007,3139.5,214.8,466.0,137.5,"おごし",0.7340
tr_img_06007,3666.8,212.5,495.5,133.0,"トかい",0.5298
tr_img_06007,2032.9,1475.4,3905.5,1361.0,"アイス",0.9976
tr_img_06007,2896.0,2710.5,315.0,60.0,"扉を少し開け",0.7980
tr_img_06007,2629.2,2704.0,161.5,58.0,"さには",0.8398
tr_img_06009,1079.5,435.6,303.0,136.5,"日本橋",0.9999
tr_img_06009,1073.9,563.2,314.5,147.5,"人形町",0.9952
tr_img_06009,1132.2,699.2,194.5,122.5,"丁目",0.9993
tr_img_06010,673.0,299.8,497.0,166.5,"日本橋",0.9381
tr_img_06010,670.2,481.5,502.5,158.0,"人形町",0.9927
tr_img_06010,673.0,678.5,519.0,158.0,"一丁目",0.9727
tr_img_06011,162.2,1319.2,288.5,75.5,"国内家庭用",1.0000
tr_img_06011,672.5,1332.1,489.0,61.5,"コン6.3kW・7.1kV",0.8591
tr_img_06011,1162.4,1346.8,329.0,72.5,"ラスにおいて",0.9999
tr_img_06011,1590.8,1356.2,485.5,65.5,"米小IS低温時定格暖",0.8713
tr_img_06011,2151.5,1367.5,574.0,75.0,"能カMSZ-ZD6316S",0.8321
tr_img_06011,1198.5,1412.8,338.0,68.5,"月25日現在",0.9993
tr_img_06011,745.0,1731.5,597.0,101.0,"寒冷地仕様",0.9849
tr_img_06011,2813.0,1728.2,82.0,35.5,"ねえ!",0.9267
tr_img_06011,1863.2,1994.2,483.5,136.5,"太人唄霧ヶ峰",0.7078
tr_img_06011,2817.9,2147.2,413.5,96.5,"テレビC川蔵映中!",0.6758
tr_img_06012,1379.8,517.0,1943.5,264.0,"北10条東11丁目",0.9898
tr_img_06013,1080.5,305.2,276.0,65.5,"ザシティベルシティ",0.9620
tr_img_06013,1071.1,345.2,128.5,52.5,"元住吉店",1.0000
tr_img_06013,1077.6,503.2,335.5,148.5,"駐輪場",0.9999
tr_img_06013,932.2,705.8,92.5,42.5,"ご利用",1.0000
tr_img_06013,931.5,743.5,61.0,37.0,"可能",0.9993
tr_img_06013,930.5,780.5,59.0,37.0,"時間",0.9998
tr_img_06014,2914.8,872.0,1192.5,781.0,"瑩メガ永",0.6637
tr_img_06014,709.8,1129.5,834.5,260.0,"さつぼろ地下街",0.9023
tr_img_06014,1869.0,1625.9,178.0,57.5,"水野メ市ネ",0.9331
tr_img_06014,1881.5,1718.0,213.0,106.0,"補聴器",0.9998
tr_img_06014,2223.8,2180.0,96.5,30.0,"をきを技後者がい",0.5366
tr_img_06014,2226.0,2216.5,134.0,43.0,"定補聴器専門店",0.9286
