Image_Name,Center_X,Center_Y,Width,Height,Text,Score
tr_img_06001,885.8,265.1,362.5,126.5,"北給田",0.9974
tr_img_06001,726.2,343.0,122.5,48.0,"つきは",0.9548
tr_img_06001,867.2,346.8,140.5,63.5,"中給",0.9990
tr_img_06001,958.5,353.2,60.0,43.5,"田",0.9730
tr_img_06001,979.2,527.8,54.5,61.5,"荻",0.9976
tr_img_06001,1088.8,533.0,49.5,46.0,"行",0.9999
tr_img_06001,1091.5,607.0,44.0,51.0,"先",0.8547
tr_img_06001,1100.5,1011.0,68.0,38.0,"1216円",0.5018
tr_img_06002,1505.6,2249.0,1433.5,318.0,"カツ井とんかつ",0.9713
tr_img_06002,1477.5,3080.5,1276.0,412.0,"営業中",0.9768
tr_img_06003,1502.6,860.2,1545.0,175.5,"南13条西16目",0.9816
tr_img_06004,989.8,382.8,132.5,61.5,"清水区",0.7200
tr_img_06005,1530.8,365.5,2667.5,244.0,"札幌市中央区中島公園1-15",0.9044
tr_img_06007,3145.8,214.8,470.5,137.5,"おさし",0.7227
tr_img_06007,2058.0,1486.2,3881.0,1305.5,"アイス",0.9963
tr_img_06009,1080.6,434.2,307.0,140.5,"日本橋",0.9997
tr_img_06009,1072.5,563.4,319.0,143.0,"人形町",0.9973
tr_img_06009,1075.4,703.5,310.5,133.0,"一丁目",0.9939
tr_img_06010,674.2,298.2,488.5,158.5,"日本橋",0.9988
tr_img_06010,668.8,478.6,511.5,165.0,"人形町",0.9977
tr_img_06010,671.8,678.4,528.5,165.0,"一丁目",0.9894
tr_img_06011,1482.4,926.2,2965.5,669.5,"暖房能カNOT",0.7373
tr_img_06011,677.2,1333.8,1305.5,97.5,"国内家庭用エアコン6 3kW・7 1kＷクラスにおいて",0.9133
tr_img_06011,1836.5,1361.2,977.0,74.5,"茶ＪIS低温時定格暖房能力MSZ-ZD63",0.9044
tr_img_06011,861.5,1406.2,230.0,54.5,"2015年",1.0000
tr_img_06011,1170.2,1412.6,388.5,62.0,"11月25日現在",0.9999
tr_img_06011,746.5,1730.0,593.0,98.0,"寒冷地仕様",0.9906
tr_img_06011,2825.8,1692.8,94.5,22.5,"グイ",0.6318
tr_img_06011,2843.5,1733.4,168.0,84.0,"ねえ山の",0.5885
tr_img_06011,1863.2,1994.0,490.5,150.0,"太バ順霧ヶ峰",0.7449
tr_img_06011,2817.1,2145.5,413.5,86.0,"テレビCルイ中中!",0.7132
tr_img_06012,1379.8,515.5,1950.5,274.0,"北10条東11丁目",0.9275
tr_img_06013,1079.5,305.2,274.0,65.5,"ザシティベルシテイ",0.8779
tr_img_06013,1072.0,345.1,122.0,44.5,"元住吉店",0.9982
tr_img_06013,1077.6,502.4,332.0,147.0,"駐輪場",0.9993
tr_img_06013,932.5,704.8,89.0,33.5,"ご利用",0.9998
tr_img_06014,2900.1,869.8,1226.0,754.5,"メガネ",0.8457
tr_img_06014,714.0,1129.6,843.0,260.5,"さ一ぼろ地下街",0.8839
tr_img_06014,1873.1,1626.0,188.5,76.0,"水野メ市ネ",0.9232
tr_img_06014,1883.8,1722.5,214.5,112.0,"補聴器",0.9947
tr_img_06014,2219.8,2220.8,121.5,42.5,"定補藤器専門)",0.7728
tr_img_06014,2219.8,2259.2,88.5,34.5,"(稲社法指定店)",0.9135
tr_img_06015,1034.2,814.0,918.5,249.0,"吉川内科・",0.9691
tr_img_06015,2085.0,852.9,1414.0,237.0,"情環器科クリ二ツク",0.8267
