Image_Name,Center_X,Center_Y,Width,Height,Text,Score
tr_img_06001,886.9,266.4,364.5,124.0,"北給田",0.9964
tr_img_06001,726.2,343.0,117.5,48.0,"つぎは",0.9758
tr_img_06001,834.5,345.5,57.0,43.0,"中",0.9008
tr_img_06001,894.5,349.5,78.0,51.0,"給",0.9997
tr_img_06001,963.8,353.2,49.5,43.5,"田",0.9990
tr_img_06001,976.8,457.8,65.5,38.5,"第8",0.5369
tr_img_06001,978.0,529.0,57.0,69.0,"荻",0.9853
tr_img_06001,1088.8,533.0,49.5,51.0,"行",0.9999
tr_img_06001,1091.5,605.8,44.0,53.5,"先",0.9992
tr_img_06001,979.2,640.2,54.5,76.5,"窪",0.9802
tr_img_06001,992.2,763.8,75.5,53.5,"駅",1.0000
tr_img_06002,1729.0,1474.2,1046.0,858.5,"や",0.9206
tr_img_06002,1503.4,2247.0,1420.5,314.0,"カツ井とんかつ",0.9866
tr_img_06002,1477.8,3082.8,1259.5,408.5,"営業中",0.9928
tr_img_06003,1494.8,860.2,1566.5,168.5,"南13条西16三",0.9264
tr_img_06004,990.0,383.8,142.0,68.5,"清水区",0.8516
tr_img_06005,1527.8,365.6,2667.5,244.0,"札幌市中央区中島公園1-15",0.9584
tr_img_06007,3139.5,214.8,466.0,137.5,"おし",0.9885
tr_img_06007,2032.8,1477.6,3896.5,1348.0,"アイス",0.9955
tr_img_06007,2893.8,2710.5,310.5,60.0,"扉を少し開け、",0.8107
tr_img_06007,2629.2,2704.0,161.5,58.0,"さには",0.6181
tr_img_06009,1079.5,437.0,303.0,139.0,"日本橋",0.9998
tr_img_06009,1074.0,563.0,314.0,147.0,"人形町",0.9971
tr_img_06009,1132.2,699.2,194.5,122.5,"丁目",0.9994
tr_img_06010,673.0,299.8,497.0,166.5,"日本橋",0.8750
tr_img_06010,668.8,481.5,499.5,158.0,"人形町",0.9909
tr_img_06010,671.5,675.8,529.0,176.5,"一丁目",0.9939
tr_img_06011,1484.9,923.0,2971.5,675.0,"暖房能力NO]",0.7384
tr_img_06011,162.2,1319.2,288.5,75.5,"国内家庭用",1.0000
tr_img_06011,677.2,1333.8,504.5,71.5,"コン6.3kW・7.1kw",0.8980
tr_img_06011,1162.4,1346.8,329.0,72.5,"ラスにおいて",0.9999
tr_img_06011,1590.8,1356.2,485.5,65.5,"米小S低温時定格暖",0.9118
tr_img_06011,2151.5,1367.5,574.0,75.0,"能力MSZ-ZD6316S",0.8239
tr_img_06011,855.2,1406.2,217.5,54.5,"2015年",1.0000
tr_img_06011,1198.5,1412.8,338.0,68.5,"月25日現在",0.9996
tr_img_06011,2822.5,1689.8,84.0,37.5,"クイ",0.8881
tr_img_06011,745.0,1731.5,597.0,101.0,"寒冷地仕様",0.9857
tr_img_06011,2813.0,1728.2,82.0,35.5,"ねえ!",0.8976
tr_img_06011,1863.2,1994.2,483.5,136.5,"太人唄霧ヶ峰",0.6793
tr_img_06011,2818.8,2147.2,410.5,95.5,"テレビCM炭映中!",0.6545
tr_img_06012,1379.8,517.0,1943.5,264.0,"北10条東11丁目",0.9847
tr_img_06013,1079.4,305.2,274.0,61.5,"ザシテイベルシティ",0.9446
